time,spir,snimac1,setpoint,vent
39.3,0.804568749999993,0.3173828125,0.35,6
39.4,0.573182812499994,0.3515625,0.35,6
39.5,0.470722656249993,0.3662109375,0.35,6
39.6,0.739629687499993,0.3271484375,0.35,6
39.7,0.642345312499993,0.341796875,0.35,6
39.8,0.644084374999993,0.341796875,0.35,6
39.9,0.611780468749993,0.3466796875,0.35,6
40,0.544398437499993,0.3564453125,0.35,6
40.1,0.543032031249993,0.3564453125,0.35,6
40.2,0.371450781249993,0.380859375,0.35,6
40.3,0.637252343749993,0.341796875,0.35,6
40.4,0.707077343749993,0.33203125,0.35,6
40.5,0.608757812499992,0.3466796875,0.35,6
40.6,0.677547656249993,0.3369140625,0.35,6
40.7,0.442021093749992,0.37109375,0.35,6
40.8,0.505635156249992,0.361328125,0.35,6
40.9,0.911749218749993,0.302734375,0.35,6
41,0.547296874999993,0.3564453125,0.35,6
41.1,0.477844531249993,0.3662109375,0.35,6
41.2,0.474407812499992,0.3662109375,0.35,6
41.3,0.505014062499992,0.361328125,0.35,6
41.4,1.08134296874999,0.2783203125,0.35,6
41.5,1.06249609374999,0.283203125,0.35,6
41.6,0.702184374999992,0.3369140625,0.35,6
41.7,0.670915624999992,0.341796875,0.35,6
41.8,0.434353906249992,0.3759765625,0.35,6
41.9,0.394803906249992,0.380859375,0.35,6
42,0.626562499999991,0.3466796875,0.35,6
42.1,0.491094531249992,0.3662109375,0.35,6
42.2,0.453614843749992,0.37109375,0.35,6
42.3,0.653400781249992,0.341796875,0.35,6
42.4,0.484924999999992,0.3662109375,0.35,6
42.5,0.685746093749992,0.3369140625,0.35,6
42.6,0.722563281249991,0.33203125,0.35,6
42.7,0.828501562499992,0.3173828125,0.35,6
42.8,0.631158593749992,0.3466796875,0.35,6
42.9,0.631862499999992,0.3466796875,0.35,6
43,0.598523437499991,0.3515625,0.35,6
43.1,0.802449999999991,0.322265625,0.35,6
43.2,0.501942968749991,0.3662109375,0.35,6
43.3,0.566592187499992,0.3564453125,0.35,6
43.4,0.599268749999991,0.3515625,0.35,6
43.5,0.564894531249991,0.3564453125,0.35,6
43.6,0.699699999999991,0.3369140625,0.35,6
43.7,0.770560156249991,0.3271484375,0.35,6
43.8,0.469017968749991,0.37109375,0.35,6
43.9,0.566674999999991,0.3564453125,0.35,6
44,0.667437499999991,0.341796875,0.35,6
44.1,0.362789843749991,0.3857421875,0.35,6
44.2,0.525427343749991,0.361328125,0.35,6
44.3,0.523025781249991,0.361328125,0.35,6
44.4,0.554667187499991,0.3564453125,0.35,6
44.5,0.485214843749991,0.3662109375,0.35,6
44.6,0.686035937499991,0.3369140625,0.35,6
44.7,0.893067968749991,0.3076171875,0.35,6
44.8,0.868010156249991,0.3125,0.35,6
44.9,0.67170234374999,0.341796875,0.35,6
45,0.60535546874999,0.3515625,0.35,6
45.1,0.40076640624999,0.380859375,0.35,6
45.2,0.66656796874999,0.341796875,0.35,6
45.3,0.770435937499991,0.3271484375,0.35,6
45.4,0.63910859374999,0.3466796875,0.35,6
45.5,0.67385546874999,0.341796875,0.35,6
45.6,0.40325078124999,0.380859375,0.35,6
45.7,0.73713828124999,0.33203125,0.35,6
45.8,0.67286171874999,0.341796875,0.35,6
45.9,0.64055781249999,0.3466796875,0.35,6
46,0.57317578124999,0.3564453125,0.35,6
46.1,0.469680468749989,0.37109375,0.35,6
46.2,0.49925156249999,0.3662109375,0.35,6
46.3,0.46177187499999,0.37109375,0.35,6
46.4,0.86581562499999,0.3125,0.35,6
46.5,0.601421874999989,0.3515625,0.35,6
46.6,0.533004687499989,0.361328125,0.35,6
46.7,0.66677499999999,0.341796875,0.35,6
46.8,0.63447109374999,0.3466796875,0.35,6
46.9,0.669217968749989,0.341796875,0.35,6
47,0.909257812499989,0.3076171875,0.35,6
47.1,0.611856249999989,0.3515625,0.35,6
47.2,0.441310156249989,0.3759765625,0.35,6
47.3,0.776232812499989,0.3271484375,0.35,6
47.4,0.508733593749989,0.3662109375,0.35,6
47.5,0.709554687499989,0.3369140625,0.35,6
47.6,0.610199999999989,0.3515625,0.35,6
47.7,0.609868749999989,0.3515625,0.35,6
47.8,0.439322656249989,0.3759765625,0.35,6
47.9,0.569987499999989,0.3564453125,0.35,6
48,0.670749999999989,0.341796875,0.35,6
48.1,0.774617968749989,0.3271484375,0.35,6
48.2,0.575204687499989,0.3564453125,0.35,6
48.3,0.403623437499989,0.380859375,0.35,6
48.4,0.431124218749988,0.3759765625,0.35,6
48.5,0.527746093749989,0.361328125,0.35,6
48.6,0.763645312499989,0.3271484375,0.35,6
48.7,0.734446874999988,0.33203125,0.35,6
48.8,0.738256249999989,0.33203125,0.35,6
48.9,0.401635937499988,0.380859375,0.35,6
49,0.599351562499988,0.3515625,0.35,6
49.1,0.837321093749988,0.3173828125,0.35,6
49.2,0.708064062499989,0.3369140625,0.35,6
49.3,0.642752343749988,0.3466796875,0.35,6
49.4,0.439198437499988,0.3759765625,0.35,6
49.5,0.467734374999988,0.37109375,0.35,6
49.6,0.497305468749988,0.3662109375,0.35,6
49.7,0.630040624999988,0.3466796875,0.35,6
49.8,0.494572656249987,0.3662109375,0.35,6
49.9,0.491135937499988,0.3662109375,0.35,6
50,0.589828124999988,0.3515625,0.35,6
50.1,0.487367968749988,0.3662109375,0.35,6
50.2,0.858403906249988,0.3125,0.35,6
50.3,0.730182031249988,0.33203125,0.35,6
