t,r,y,ym,u,t1,t2,t3,ypb
442.651,0.3104777,5.9932,0.18696,3.015083,0.002618592,-4.99E-05,0.04864009,5.9932
442.751,0.311093,5.999349,0.187576,3.015279,0.002634618,-1.58E-05,0.04912945,5.9932
442.851,0.3117075,6.01454,0.188191,3.015491,0.002652486,-5.11E-05,0.04960589,5.9932
442.951,0.3123212,6.010561,0.1888071,3.015657,0.002666645,-1.89E-05,0.05004549,5.9932
443.051,0.3129341,6.008753,0.1894221,3.015825,0.002683509,-4.68E-05,0.05049868,5.9932
443.151,0.3135463,6.010561,0.1900381,3.016004,0.002698636,-1.49E-05,0.05095976,5.9932
443.252,0.3141638,6.01671,0.1906532,3.016194,0.002715871,-4.33E-05,0.05141918,5.9932
443.352,0.3147744,6.01454,0.1912691,3.016363,0.00273063,-1.24E-05,0.05186531,5.9932
443.452,0.3153842,5.999711,0.1918842,3.016503,0.002747834,-3.80E-05,0.05232034,5.9932
443.551,0.3159872,6.008391,0.1925001,3.01671,0.002764651,-4.87E-06,0.05281832,5.9932
443.651,0.3165955,6.022135,0.1931151,3.016927,0.002782952,-3.65E-05,0.05329617,5.9932
443.751,0.317203,6.017072,0.1937309,3.017092,0.002797846,-4.65E-06,0.05374005,5.9932
443.851,0.3178097,6.015263,0.1943458,3.017266,0.002815565,-3.00E-05,0.05420075,5.9932
443.951,0.3184156,6.000796,0.1949615,3.017407,0.002831736,1.37E-06,0.05466951,5.9932
444.051,0.3190208,6.01671,0.1955764,3.017644,0.002851711,-2.70E-05,0.05518091,5.9932
444.152,0.3196312,5.989583,0.196192,3.017755,0.002868232,-9.53E-07,0.05565204,5.9932
444.252,0.3202348,6.004413,0.1968067,3.018003,0.002889533,-2.45E-05,0.05620086,5.9932
444.352,0.3208376,6.014178,0.1974223,3.018233,0.002907785,-6.80E-06,0.05671223,5.9932
444.452,0.3214395,6.021412,0.1980369,3.018444,0.002926318,-2.22E-05,0.0571999,5.9932
444.552,0.3220407,6.004051,0.1986523,3.018581,0.002943119,-2.80E-06,0.05767075,5.9932
444.652,0.3226411,6.013093,0.1992669,3.018809,0.002963199,-1.63E-05,0.05819305,5.9932
444.751,0.3232347,6.013455,0.1998821,3.019008,0.002981475,-2.25E-06,0.05869345,5.9932
444.851,0.3238336,6.006944,0.2004965,3.019187,0.003000762,-1.18E-05,0.05919611,5.9932
444.951,0.3244316,6.004774,0.2011116,3.019386,0.00302012,2.82E-06,0.05972032,5.9932
445.051,0.3250288,6.015625,0.2017258,3.019627,0.003040805,-9.60E-06,0.06025397,5.9932
445.151,0.3256252,6.004051,0.2023407,3.019793,0.00305955,3.51E-06,0.06076035,5.9932
445.252,0.3262267,6.008391,0.2029547,3.02002,0.003080549,-4.76E-06,0.0613028,5.9932
445.352,0.3268215,6.012732,0.2035694,3.020245,0.003100572,4.48E-06,0.0618363,5.9932
445.451,0.3274096,6.017072,0.2041834,3.020467,0.003120832,-1.79E-06,0.0623608,5.9932
445.552,0.3280087,6.014178,0.2047979,3.020664,0.003140251,8.56E-06,0.06287624,5.9932
445.652,0.3286011,6.002604,0.2054115,3.020838,0.003160787,3.95E-06,0.06340329,5.9932
445.751,0.3291867,5.992115,0.2060259,3.021026,0.003182341,1.40E-05,0.06396696,5.9932
445.851,0.3297775,5.988498,0.2066393,3.02125,0.003205856,4.03E-06,0.06456434,5.9932
445.951,0.3303674,5.998987,0.2072534,3.021525,0.003229142,1.03E-05,0.06517574,5.9932
446.052,0.3309624,6.013816,0.2078667,3.021804,0.003251757,-7.46E-07,0.06576031,5.9932
446.152,0.3315507,6.006944,0.2084805,3.022001,0.003272058,8.67E-06,0.06630523,5.9932
446.252,0.3321382,6.005497,0.2090935,3.022224,0.003293857,3.89E-06,0.06687361,5.9932
446.352,0.3327249,6.017433,0.2097071,3.022496,0.003315548,1.10E-05,0.0674497,5.9932
446.451,0.3333049,6.017072,0.2103199,3.022715,0.003336459,5.94E-06,0.06799423,5.9932
446.551,0.3338899,6.01454,0.2109332,3.022929,0.003357125,1.70E-05,0.06854323,5.9932
446.651,0.3344741,6.013816,0.2115456,3.023154,0.00337893,1.18E-05,0.06910311,5.9932
446.752,0.3350633,6.004774,0.2121586,3.023352,0.00340052,2.21E-05,0.06966857,5.9932
446.852,0.3356459,6.013816,0.2127708,3.023627,0.003423957,1.63E-05,0.07026435,5.9932
446.952,0.3362276,6.01888,0.2133836,3.023878,0.003446023,2.31E-05,0.07083674,5.9932
447.052,0.3368085,6.011285,0.2139955,3.024079,0.00346804,2.11E-05,0.07139748,5.9932
447.152,0.3373885,6.0102,0.2146079,3.024316,0.003490877,2.99E-05,0.07198441,5.9932
447.251,0.337962,6.008753,0.2152195,3.024553,0.003514535,2.49E-05,0.07257812,5.9932
447.352,0.3385462,6.013093,0.2158317,3.024817,0.003538082,3.34E-05,0.07317974,5.9932
447.452,0.3391237,6.014178,0.2164429,3.025063,0.003561772,2.79E-05,0.0737718,5.9932
447.552,0.3397004,6.01237,0.2170547,3.025299,0.003585019,3.78E-05,0.0743641,5.9932
447.652,0.3402763,6.020689,0.2176656,3.02558,0.003609256,3.27E-05,0.07496542,5.9932
447.752,0.3408513,6.008753,0.2182771,3.02577,0.003632207,4.15E-05,0.07554495,5.9932
447.852,0.3414255,6.024667,0.2188876,3.026095,0.003657332,3.97E-05,0.07616445,5.9932
447.951,0.3419932,6.017795,0.2194987,3.0263,0.003680445,4.39E-05,0.07673879,5.9932
448.051,0.3425657,6.016348,0.2201089,3.026547,0.003704784,4.84E-05,0.07733773,5.9932
448.151,0.3431374,6.023582,0.2207196,3.026831,0.003729698,5.00E-05,0.07794467,5.9932
448.252,0.3437139,6.025391,0.2213294,3.027082,0.003753884,5.38E-05,0.07853282,5.9932
448.352,0.3442839,6.023582,0.2219397,3.027321,0.003778183,5.81E-05,0.07911889,5.9932
448.452,0.344853,6.02105,0.2225491,3.027561,0.003803096,6.26E-05,0.07971409,5.9932
448.552,0.3454213,6.017795,0.223159,3.027804,0.003828736,6.63E-05,0.08032071,5.9932
448.652,0.3459887,6.016348,0.2237681,3.02806,0.003855146,6.99E-05,0.08094107,5.9932
448.751,0.3465496,6.019242,0.2243776,3.028338,0.003882084,7.23E-05,0.08156956,5.9932
448.852,0.347121,6.013093,0.2249862,3.02857,0.003908883,7.53E-05,0.08219259,5.9932
448.952,0.3476858,6.011285,0.2255952,3.028838,0.003936811,7.89E-05,0.08283859,5.9932
449.051,0.3482442,6.017795,0.2262034,3.029145,0.003965326,7.94E-05,0.08349399,5.9932
449.151,0.3488073,6.026114,0.226812,3.02945,0.003993066,8.22E-05,0.08413245,5.9932
449.252,0.3493752,6.020689,0.2274197,3.02968,0.004019935,8.53E-05,0.08474815,5.9932
449.352,0.3499367,6.008391,0.2280279,3.029895,0.004047858,9.14E-05,0.0853847,5.9932
449.452,0.3504972,6.004051,0.2286352,3.03017,0.004078037,9.23E-05,0.08606417,5.9932
449.552,0.3510569,6.017433,0.2292429,3.030535,0.004108987,9.35E-05,0.08676127,5.9932
449.652,0.3516157,6.015625,0.2298497,3.030793,0.004138201,9.27E-05,0.08741923,5.9932
449.752,0.3521737,6.01671,0.2304569,3.031085,0.0041677,9.94E-05,0.08808671,5.9932
449.851,0.3527252,6.015986,0.2310633,3.031365,0.004197598,9.78E-05,0.0887544,5.9932
449.951,0.3532814,6.011285,0.23167,3.031628,0.004227575,0.000104882,0.08942816,5.9932
450.051,0.3538368,6.009476,0.2322758,3.031919,0.004258826,0.000102941,0.0901209,5.9932
450.152,0.3543968,6.005859,0.232882,3.032201,0.004290293,0.000108201,0.0908233,5.9932
450.252,0.3549504,6.010561,0.2334874,3.032535,0.00432275,0.000105424,0.09154131,5.9932
450.352,0.3555031,6.016348,0.2340931,3.032864,0.004354414,0.000109071,0.09224778,5.9932
450.452,0.3560549,6.005136,0.2346979,3.033094,0.004385567,0.000108421,0.09293912,5.9932
450.552,0.3566059,6.0102,0.2353031,3.033446,0.004418417,0.000114721,0.09367106,5.9932
450.652,0.357156,5.9932,0.2359074,3.033655,0.004451042,0.000109159,0.09439021,5.9932
450.751,0.3576997,5.999349,0.236512,3.034038,0.004485877,0.000118153,0.09516934,5.9932
450.852,0.3582535,6.009114,0.2371158,3.034411,0.004520508,0.000104511,0.09593211,5.9932
450.952,0.3588009,6.003327,0.2377198,3.034684,0.004552845,0.00011558,0.09666642,5.9932
451.052,0.3593475,6.008753,0.2383231,3.035046,0.004586914,0.000106682,0.09742387,5.9932
451.152,0.3598932,6.008391,0.2389265,3.035359,0.004619651,0.00011514,0.09816714,5.9932
451.252,0.3604379,6.013816,0.2395292,3.035714,0.004653124,0.000108908,0.09891553,5.9932
451.352,0.3609818,6.020327,0.2401321,3.036066,0.004685449,0.000116977,0.09964964,5.9932
451.452,0.3615248,6.013816,0.2407342,3.036334,0.004717451,0.000113415,0.1003657,5.9932
451.552,0.3620669,6.015986,0.2413365,3.036677,0.004750264,0.000124314,0.1011076,5.9932
451.652,0.3626081,6.029007,0.241938,3.037075,0.004783602,0.00011785,0.101846,5.9932
451.752,0.3631485,6.009476,0.2425397,3.03725,0.004814617,0.000128849,0.1025442,5.9932
451.852,0.3636879,6.026114,0.2431407,3.037712,0.004849507,0.000128115,0.1033125,5.9932
451.951,0.364221,6.031178,0.2437418,3.038039,0.004881877,0.000131009,0.1040281,5.9932
452.052,0.364764,6.012008,0.244342,3.038225,0.004913758,0.000137196,0.1047302,5.9932
452.151,0.3652954,6.019242,0.2449425,3.038635,0.004949177,0.000142553,0.1055018,5.9932
452.251,0.3658312,6.017795,0.2455422,3.038948,0.004983917,0.000140676,0.1062524,5.9932
452.352,0.3663715,5.998625,0.2461419,3.039161,0.00501885,0.000149069,0.1070119,5.9932
452.452,0.3669055,6.009838,0.246741,3.039624,0.005057549,0.000146329,0.1078414,5.9932
452.552,0.3674386,6.017072,0.2473401,3.040005,0.005094358,0.00014616,0.1086363,5.9932
452.652,0.3679708,6.020327,0.2479386,3.040359,0.005130094,0.000148653,0.1094101,5.9932
452.751,0.3684968,6.018157,0.248537,3.04068,0.005165578,0.000151687,0.1101766,5.9932
452.851,0.3690272,6.017433,0.2491348,3.041025,0.005201722,0.000155613,0.1109546,5.9932
452.951,0.3695567,6.009476,0.2497325,3.041321,0.005238356,0.000157696,0.111739,5.9932
453.052,0.3700905,6.018518,0.2503296,3.041758,0.005276535,0.000161416,0.1125552,5.9932
453.152,0.3706182,6.0102,0.2509267,3.042038,0.005313583,0.000159898,0.1133438,5.9932
453.252,0.3711449,6.022859,0.2515232,3.042505,0.00535199,0.000167819,0.1141656,5.9932
453.352,0.3716708,6.023582,0.2521195,3.04284,0.005388941,0.000162646,0.1149468,5.9932
453.452,0.3721957,6.020689,0.2527153,3.043171,0.00542551,0.000175693,0.1157295,5.9932
453.552,0.3727196,6.027561,0.253311,3.043583,0.005463581,0.00017082,0.1165264,5.9932
453.652,0.3732427,6.026837,0.253906,3.043918,0.00550026,0.000182307,0.1173028,5.9932
453.752,0.3737648,6.031178,0.254501,3.044306,0.005537969,0.000180616,0.1180858,5.9932
453.852,0.3742861,6.017795,0.2550953,3.044549,0.00557492,0.000191549,0.1188573,5.9932
453.952,0.3748064,6.015263,0.2556896,3.044927,0.005615071,0.000191798,0.1196805,5.9932
454.052,0.3753257,6.016348,0.2562832,3.045317,0.005655785,0.000197224,0.1205168,5.9932
454.152,0.3758442,6.012732,0.2568766,3.045665,0.005696792,0.000196293,0.1213533,5.9932
454.251,0.3763565,6.017433,0.2574695,3.046092,0.005738473,0.000202265,0.1222068,5.9932
454.351,0.3768731,6.026475,0.2580622,3.046533,0.005779843,0.000199656,0.1230475,5.9932
454.451,0.3773888,6.028284,0.2586543,3.046901,0.005819539,0.000207369,0.1238597,5.9932
454.551,0.3779036,6.015986,0.2592463,3.04717,0.005859557,0.000208936,0.1246693,5.9932
454.652,0.3784225,6.016348,0.2598376,3.047589,0.005901997,0.000217824,0.1255275,5.9932
454.751,0.3789302,6.022859,0.2604288,3.048031,0.005945102,0.000213645,0.1263885,5.9932
454.852,0.3794473,6.011285,0.2610193,3.048308,0.005986844,0.0002224,0.1272299,5.9932
454.951,0.3799532,6.009114,0.2616097,3.048717,0.006031431,0.000221316,0.1281177,5.9932
455.051,0.3804632,6.019242,0.2621995,3.049215,0.006076449,0.000224856,0.1290175,5.9932
455.151,0.3809724,6.026475,0.262789,3.049649,0.006119956,0.000222789,0.1298844,5.9932
455.252,0.3814856,6.019603,0.2633781,3.049965,0.0061621,0.000230712,0.1307288,5.9932
455.352,0.3819929,6.0102,0.2639668,3.050301,0.006206185,0.000232086,0.1316026,5.9932
455.452,0.3824992,6.024667,0.2645551,3.050864,0.00625223,0.000237131,0.1325153,5.9932
455.551,0.3829994,6.012732,0.2651429,3.051124,0.00629602,0.000234086,0.1333786,5.9932
455.652,0.3835089,6.022497,0.2657304,3.051656,0.006341939,0.00024616,0.1342903,5.9932
455.752,0.3840124,6.017795,0.2663174,3.051998,0.006386956,0.000237458,0.1351699,5.9932
455.851,0.3845099,6.025391,0.2669041,3.052491,0.006432356,0.000253944,0.1360711,5.9932
455.952,0.3850164,6.022859,0.2674903,3.052857,0.006477561,0.000243184,0.1369482,5.9932
456.051,0.3855121,6.018518,0.2680761,3.053236,0.006522603,0.000262855,0.1378388,5.9932
456.151,0.3860117,6.022497,0.2686615,3.053705,0.006569984,0.000250608,0.1387499,5.9932
456.251,0.3865104,6.034433,0.2692464,3.054224,0.006615857,0.00026813,0.1396502,5.9932
456.351,0.3870082,6.027922,0.2698309,3.054535,0.006660723,0.000258557,0.1405097,5.9932
456.452,0.38751,6.025391,0.2704149,3.054944,0.006706294,0.000281208,0.1413978,5.9932
456.551,0.3880009,6.025391,0.2709986,3.055372,0.006754075,0.000268203,0.1422997,5.9932
456.652,0.3885007,6.019242,0.2715818,3.055736,0.006801061,0.000289771,0.1432058,5.9932
456.752,0.3889946,6.024305,0.2721645,3.056238,0.006850924,0.000276502,0.1441393,5.9932
456.852,0.3894876,6.030816,0.2727469,3.056718,0.006898966,0.000295091,0.1450578,5.9932
456.952,0.3899796,6.020689,0.2733287,3.057022,0.006947095,0.000284892,0.1459557,5.9932
457.052,0.3904707,6.032263,0.2739102,3.057607,0.006996669,0.000306862,0.1468964,5.9932
457.152,0.3909608,6.034794,0.2744911,3.058023,0.007045496,0.00029202,0.147797,5.9932
457.252,0.3914499,6.027199,0.2750717,3.058362,0.007092888,0.000318016,0.148692,5.9932
457.352,0.391938,6.017072,0.2756518,3.058721,0.007143826,0.000304154,0.1496204,5.9932
457.451,0.3924203,6.027922,0.2762314,3.059319,0.007196014,0.000328152,0.150592,5.9932
457.551,0.3929065,6.030454,0.2768105,3.059752,0.007247684,0.000309512,0.151526,5.9932
457.651,0.3933918,6.025752,0.2773892,3.060134,0.007297642,0.000337315,0.1524544,5.9932
457.751,0.3938761,6.024667,0.2779674,3.060588,0.00735069,0.000319848,0.1534052,5.9932
457.852,0.3943642,6.026837,0.2785451,3.061069,0.007402867,0.000345852,0.1543644,5.9932
457.952,0.3948466,6.025752,0.2791224,3.061503,0.007456516,0.000328023,0.1553195,5.9932
458.052,0.3953279,6.030093,0.2796992,3.062011,0.007509273,0.000354845,0.156283,5.9932
458.152,0.3958083,6.031901,0.2802755,3.062469,0.007563073,0.000336818,0.1572338,5.9932
458.251,0.3962829,6.030816,0.2808514,3.062902,0.007615345,0.000364931,0.1581817,5.9932
458.351,0.3967614,6.023582,0.2814268,3.063283,0.007669957,0.000347933,0.1591381,5.9932
458.451,0.3972388,6.025391,0.2820016,3.063799,0.007725095,0.000376311,0.1601272,5.9932
458.551,0.3977153,6.023221,0.282576,3.064237,0.007781939,0.000355414,0.1611135,5.9932
458.651,0.3981908,6.028646,0.2831499,3.064784,0.007837929,0.000384591,0.1621126,5.9932
458.751,0.3986653,6.029731,0.2837233,3.065246,0.007894846,0.000363002,0.1630945,5.9932
458.851,0.3991388,6.026475,0.2842962,3.065674,0.007950137,0.000393956,0.1640764,5.9932
458.952,0.3996161,6.02105,0.2848687,3.066102,0.008008486,0.000372841,0.1650755,5.9932
459.052,0.4000876,6.025391,0.2854406,3.066664,0.008066714,0.00040303,0.1661005,5.9932
459.152,0.4005582,6.029731,0.2860121,3.067183,0.008126171,0.000379193,0.1671126,5.9932
459.252,0.4010278,6.025391,0.286583,3.067594,0.0081831,0.00041037,0.1681115,5.9932
459.352,0.4014964,6.017795,0.2871534,3.06801,0.008243375,0.000388873,0.1691322,5.9932
459.451,0.4019593,6.025029,0.2877233,3.068634,0.008304031,0.000419076,0.1701877,5.9932
459.551,0.4024259,6.017072,0.2882928,3.069001,0.008365208,0.000393782,0.1712185,5.9932
459.652,0.4028962,6.018157,0.2888616,3.069558,0.008426595,0.000427721,0.1722857,5.9932
459.752,0.4033608,6.030454,0.28943,3.070218,0.008490232,0.000397695,0.173353,5.9932
459.852,0.4038244,6.026114,0.2899978,3.070608,0.008549033,0.000430286,0.1743748,5.9932
459.952,0.404287,6.026837,0.2905652,3.07114,0.008611304,0.000407652,0.1754185,5.9932
460.051,0.404744,6.029007,0.291132,3.071671,0.008671953,0.000438295,0.1764637,5.9932
460.151,0.4052047,6.034071,0.2916983,3.072231,0.008734357,0.00041641,0.1775044,5.9932
460.252,0.4056689,6.026475,0.292264,3.072609,0.008794155,0.000447114,0.1785287,5.9932
460.351,0.4061229,6.027922,0.2928293,3.073175,0.008858119,0.00042776,0.1795884,5.9932
460.451,0.4065806,6.025391,0.293394,3.073649,0.008920515,0.000455119,0.1806466,5.9932
460.552,0.4070418,6.022497,0.2939581,3.074144,0.008985598,0.00043655,0.1817195,5.9932
460.652,0.4074974,6.028284,0.2945217,3.074764,0.009050225,0.000462983,0.1828086,5.9932
460.751,0.4079475,6.030816,0.2950849,3.075292,0.00911539,0.000443223,0.1838784,5.9932
460.852,0.4084056,6.026114,0.2956474,3.075736,0.009178689,0.000471661,0.184942,5.9932
460.952,0.4088582,6.025391,0.2962094,3.076278,0.009245313,0.00045318,0.1860295,5.9932
461.052,0.4093098,6.012732,0.2967709,3.076637,0.009310963,0.000479566,0.1871244,5.9932
461.151,0.4097559,6.020689,0.2973318,3.077365,0.009381839,0.000459859,0.1882762,5.9932
461.251,0.4102054,6.023582,0.2978922,3.077916,0.009449482,0.000479726,0.1893995,5.9932
461.351,0.410654,6.032986,0.2984519,3.07858,0.009517918,0.000465158,0.1905152,5.9932
461.452,0.411106,6.027561,0.2990112,3.078991,0.009583106,0.000485509,0.191596,5.9932
461.552,0.4115525,6.035156,0.2995699,3.07967,0.00965126,0.000476218,0.1927038,5.9932
461.651,0.4119936,6.030816,0.3001281,3.080103,0.009716969,0.000493488,0.1937843,5.9932
461.751,0.4124381,6.039135,0.3006856,3.080789,0.009785159,0.000488352,0.1948873,5.9932
461.851,0.4128816,6.037688,0.3012427,3.081259,0.009850984,0.000503048,0.1959597,5.9932
461.951,0.4133241,6.04022,0.3017991,3.081841,0.009918363,0.000502347,0.1970425,5.9932
462.051,0.4137655,6.028646,0.302355,3.082188,0.009985175,0.00051616,0.198119,5.9932
462.152,0.4142103,6.024667,0.3029102,3.082745,0.01005618,0.00051679,0.1992488,5.9932
462.252,0.4146497,6.037326,0.303465,3.083527,0.01012844,0.000525076,0.2004,5.9932
462.352,0.4150881,6.034794,0.3040192,3.08397,0.01019803,0.000523618,0.2015018,5.9932
462.452,0.4155255,6.031178,0.3045728,3.084481,0.01026834,0.000538193,0.2026187,5.9932
462.552,0.4159618,6.038773,0.3051258,3.085183,0.01034081,0.00053536,0.2037555,5.9932
462.652,0.4163971,6.036964,0.3056782,3.085667,0.01041117,0.000547753,0.2048642,5.9932
462.752,0.4168313,6.030816,0.3062301,3.086138,0.01048305,0.000548976,0.2059851,5.9932
462.851,0.4172603,6.035518,0.3067814,3.086818,0.01055685,0.000560703,0.2071367,5.9932
462.951,0.4176925,6.043113,0.307332,3.087482,0.01063032,0.000558673,0.2082725,5.9932
463.051,0.4181237,6.036603,0.307882,3.087888,0.01070169,0.000572219,0.2093801,5.9932
463.152,0.4185581,6.044199,0.3084315,3.088622,0.010776,0.000574228,0.2105201,5.9932
463.251,0.418983,6.040582,0.3089804,3.089077,0.01084847,0.000584287,0.2116317,5.9932
463.351,0.419411,6.036241,0.3095287,3.089593,0.01092282,0.000590228,0.2127634,5.9932
463.452,0.4198424,6.04022,0.3100763,3.090266,0.01099898,0.000598608,0.2139181,5.9932
463.551,0.4202641,6.045645,0.3106234,3.090908,0.01107475,0.000602239,0.2150601,5.9932
463.652,0.4206933,6.037326,0.3111699,3.091299,0.01114936,0.000612332,0.2161828,5.9932
463.752,0.4211173,6.040582,0.3117158,3.091991,0.01122726,0.000618878,0.2173462,5.9932
463.852,0.4215402,6.049262,0.3122611,3.092705,0.01130482,0.000624711,0.2184997,5.9932
463.951,0.4219578,6.045645,0.3128057,3.093154,0.01138039,0.000632596,0.2196198,5.9932
464.052,0.4223829,6.042028,0.3133498,3.093691,0.01145776,0.000642804,0.22076,5.9932
464.152,0.4228026,6.045645,0.3138931,3.094366,0.01153708,0.000648951,0.2219204,5.9932
464.251,0.4232172,6.03805,0.314436,3.094787,0.01161591,0.000657207,0.2230693,5.9932
464.352,0.4236391,6.040582,0.3149782,3.095483,0.01169778,0.000665359,0.2242561,5.9932
464.452,0.4240557,6.03371,0.3155198,3.095937,0.01177962,0.00066966,0.2254361,5.9932
464.552,0.4244713,6.037688,0.3160607,3.096669,0.01186404,0.000679286,0.2266509,5.9932
464.652,0.4248858,6.041667,0.316601,3.097324,0.01194806,0.000679874,0.2278526,5.9932
464.751,0.4252952,6.040582,0.3171407,3.097879,0.01203107,0.000691299,0.2290411,5.9932
464.851,0.4257077,6.043475,0.3176798,3.098549,0.01211538,0.000694024,0.2302388,5.9932
464.951,0.4261191,6.052879,0.3182181,3.099316,0.01219914,0.000704723,0.2314281,5.9932
465.051,0.4265294,6.049985,0.318756,3.099784,0.01228085,0.000708805,0.2325799,5.9932
465.151,0.4269387,6.041667,0.3192931,3.10024,0.01236393,0.000724109,0.2337489,5.9932
465.251,0.427347,6.056858,0.3198296,3.101216,0.01245094,0.000726775,0.2349596,5.9932
465.352,0.4277582,6.04022,0.3203654,3.101367,0.0125334,0.000737329,0.2361066,5.9932
465.452,0.4281644,6.038773,0.3209007,3.102085,0.01262219,0.000748297,0.2373326,5.9932
465.552,0.4285695,6.037688,0.3214353,3.102704,0.0127124,0.000750365,0.2385696,5.9932
465.652,0.4289735,6.052879,0.3219692,3.103656,0.01280328,0.000760566,0.2398158,5.9932
465.752,0.4293765,6.050709,0.3225025,3.104105,0.01289002,0.000761946,0.2409981,5.9932
465.852,0.4297783,6.048177,0.3230352,3.104685,0.01297776,0.00077966,0.2421946,5.9932
465.952,0.4301792,6.047815,0.3235672,3.10532,0.01306777,0.000779894,0.2434069,5.9932
466.052,0.4305789,6.047092,0.3240986,3.105934,0.01315809,0.00079633,0.2446252,5.9932
466.152,0.4309777,6.047092,0.3246292,3.10657,0.01324999,0.000796368,0.2458513,5.9932
466.252,0.4313753,6.052517,0.3251593,3.107319,0.01334208,0.000812357,0.2470817,5.9932
466.352,0.4317719,6.057219,0.3256886,3.108002,0.0134336,0.000812394,0.2482919,5.9932
466.452,0.4321674,6.057219,0.3262174,3.108583,0.01352368,0.000830532,0.249485,5.9932
466.552,0.4325619,6.056134,0.3267454,3.109181,0.01361522,0.000833033,0.2506825,5.9932
466.652,0.4329553,6.052155,0.3272728,3.109728,0.0137075,0.000851137,0.2518893,5.9932
466.752,0.4333476,6.048539,0.3277994,3.110318,0.01380264,0.000853089,0.2531186,5.9932
466.852,0.4337389,6.063006,0.3283255,3.111322,0.01389939,0.000869431,0.254369,5.9932
466.952,0.434129,6.053241,0.3288508,3.111596,0.01399228,0.000869423,0.2555573,5.9932
467.052,0.4345182,6.058666,0.3293755,3.112448,0.01408886,0.000893163,0.2567949,5.9932
467.152,0.4349062,6.057219,0.3298995,3.113001,0.01418531,0.000888,0.2580118,5.9932
467.252,0.4352931,6.063368,0.3304229,3.113798,0.01428212,0.000914131,0.2592399,5.9932
467.352,0.435679,6.057581,0.3309455,3.114237,0.01437867,0.000908338,0.2604438,5.9932
467.451,0.43606,6.052879,0.3314675,3.114821,0.01447715,0.000937553,0.2616788,5.9932
467.552,0.4364476,6.042028,0.3319887,3.115263,0.01457964,0.000928417,0.2629401,5.9932
467.652,0.4368303,6.049262,0.3325093,3.11622,0.01468576,0.000956478,0.2642562,5.9932
