t,r_l,r_g,r_gf,snimac1,y_pb,u,u_g,u_l,u_pb,active_g,Ki_l,Kp_l,Ts,vent
18.600303,0.000000,6.341200,3.337511,2.955574,0.000000,0.000000,-5.911594,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
18.700307,0.000000,6.341200,3.356734,2.935733,0.000000,0.000000,-5.728602,0.000000,0.000000,1,1.480000,2.770000,0.100004,6.000000
18.800308,0.000000,6.341200,3.375874,2.965493,0.000000,0.000000,-5.741609,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
18.900308,0.000000,6.341200,3.394930,2.945654,0.000000,0.000000,-5.557305,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
19.000312,0.000000,6.341200,3.413900,2.925812,0.000000,0.000000,-5.370604,0.000000,0.000000,1,1.480000,2.770000,0.100004,6.000000
19.100315,0.000000,6.341200,3.432787,2.925812,0.000000,0.000000,-5.260889,0.000000,0.000000,1,1.480000,2.770000,0.100004,6.000000
19.200315,0.000000,6.341200,3.451589,2.935733,0.000000,0.000000,-5.189880,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
19.300315,0.000000,6.341200,3.470304,2.935733,0.000000,0.000000,-5.078907,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
19.400316,0.000000,6.341200,3.488935,2.925812,0.000000,0.000000,-4.927280,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
19.500320,0.000000,6.341200,3.507480,2.945654,0.000000,0.000000,-4.893050,0.000000,0.000000,1,1.480000,2.770000,0.100004,6.000000
19.600320,0.000000,6.341200,3.525940,2.935733,0.000000,0.000000,-4.740197,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
19.700319,0.000000,6.341200,3.544313,2.925812,0.000000,0.000000,-4.585703,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
19.800319,0.000000,6.341200,3.562601,2.925812,0.000000,0.000000,-4.469258,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
19.900323,0.000000,6.341200,3.580802,2.925812,0.000000,0.000000,-4.351878,0.000000,0.000000,1,1.480000,2.770000,0.100004,6.000000
20.000328,0.000000,6.341200,3.598918,2.935733,0.000000,0.000000,-4.273250,0.000000,0.000000,1,1.480000,2.770000,0.100004,6.000000
20.100332,0.000000,6.341200,3.616948,2.935733,0.000000,0.000000,-4.154705,0.000000,0.000000,1,1.480000,2.770000,0.100004,6.000000
20.200336,0.000000,6.341200,3.634891,2.925812,0.000000,0.000000,-3.995559,0.000000,0.000000,1,1.480000,2.770000,0.100004,6.000000
20.300336,0.000000,6.341200,3.652748,2.925812,0.000000,0.000000,-3.874495,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
20.400335,0.000000,6.341200,3.670517,2.935733,0.000000,0.000000,-3.792216,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
20.500335,0.000000,6.341200,3.688201,2.915889,0.000000,0.000000,-3.590672,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
20.600339,0.000000,6.341200,3.705797,2.915889,0.000000,0.000000,-3.466225,0.000000,0.000000,1,1.480000,2.770000,0.100004,6.000000
20.700340,0.000000,6.341200,3.723308,2.915889,0.000000,0.000000,-3.340887,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
20.800344,0.000000,6.341200,3.740731,2.915889,0.000000,0.000000,-3.214675,0.000000,0.000000,1,1.480000,2.770000,0.100004,6.000000
20.900348,0.000000,6.341200,3.758068,2.915889,0.000000,0.000000,-3.087584,0.000000,0.000000,1,1.480000,2.770000,0.100004,6.000000
21.000347,0.000000,6.341200,3.775319,2.925812,0.000000,0.000000,-2.999317,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
21.100347,0.000000,6.341200,3.792482,2.925812,0.000000,0.000000,-2.871200,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
21.200351,0.000000,6.341200,3.809558,2.896042,0.000000,0.000000,-2.623147,0.000000,0.000000,1,1.480000,2.770000,0.100004,6.000000
21.300352,0.000000,6.341200,3.826549,2.915889,0.000000,0.000000,-2.570625,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
21.400352,0.000000,6.341200,3.843452,2.925812,0.000000,0.000000,-2.478957,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
21.500352,0.000000,6.341200,3.860269,2.905966,0.000000,0.000000,-2.268071,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
21.600355,0.000000,6.341200,3.876999,2.905966,0.000000,0.000000,-2.134349,0.000000,0.000000,1,1.480000,2.770000,0.100004,6.000000
21.700359,0.000000,6.341200,3.893643,2.896042,0.000000,0.000000,-1.960102,0.000000,0.000000,1,1.480000,2.770000,0.100004,6.000000
21.800359,0.000000,6.341200,3.910201,2.905966,0.000000,0.000000,-1.863732,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
21.900363,0.000000,6.341200,3.926671,2.905966,0.000000,0.000000,-1.727553,0.000000,0.000000,1,1.480000,2.770000,0.100004,6.000000
22.000364,0.000000,6.341200,3.943057,2.905966,0.000000,0.000000,-1.590560,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
22.100368,0.000000,6.341200,3.959355,2.886117,0.000000,0.000000,-1.373374,0.000000,0.000000,1,1.480000,2.770000,0.100004,6.000000
22.200368,0.000000,6.341200,3.975568,2.896042,0.000000,0.000000,-1.273094,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
22.300371,0.000000,6.341200,3.991693,2.915889,0.000000,0.000000,-1.212414,0.000000,0.000000,1,1.480000,2.770000,0.100004,6.000000
22.400375,0.000000,6.341200,4.007734,2.896042,0.000000,0.000000,-0.993553,0.000000,0.000000,1,1.480000,2.770000,0.100004,6.000000
22.500375,0.000000,6.341200,4.023689,2.896042,0.000000,0.000000,-0.851912,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
22.600379,0.000000,6.341200,4.039557,2.905966,0.000000,0.000000,-0.749197,0.000000,0.000000,1,1.480000,2.770000,0.100004,6.000000
22.700380,0.000000,6.341200,4.055341,2.876191,0.000000,0.000000,-0.487609,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
22.800384,0.000000,6.341200,4.071038,2.905966,0.000000,0.000000,-0.461379,0.000000,0.000000,1,1.480000,2.770000,0.100004,6.000000
22.900384,0.000000,6.341200,4.086650,2.896042,0.000000,0.000000,-0.277677,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
23.000383,0.000000,6.341200,4.102177,2.896042,0.000000,0.000000,-0.132227,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
23.100383,0.000000,6.341200,4.117619,2.886117,0.000000,0.053671,0.053671,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
23.200387,0.000000,6.341200,4.132976,2.876191,0.000000,0.241006,0.241006,0.000000,0.000000,1,1.480000,2.770000,0.100004,6.000000
23.300388,0.000000,6.341200,4.148248,2.886117,0.000000,0.350371,0.350371,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
23.400388,0.000000,6.341200,4.163435,2.896042,0.000000,0.459769,0.459769,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
23.500392,0.000000,6.341200,4.178538,2.886117,0.000000,0.648598,0.648598,0.000000,0.000000,1,1.480000,2.770000,0.100004,6.000000
23.600395,0.000000,6.341200,4.193558,2.896042,0.000000,0.759449,0.759449,0.000000,0.000000,1,1.480000,2.770000,0.100004,6.000000
23.700408,0.000000,6.341200,4.208493,2.866264,0.000000,1.029131,1.029131,0.000000,0.000000,1,1.480000,2.770000,0.100012,6.000000
23.800411,0.000000,6.341200,4.223345,2.886117,0.000000,1.103095,1.103095,0.000000,0.000000,1,1.480000,2.770000,0.100004,6.000000
23.900415,0.000000,6.341200,4.238112,2.915889,0.000000,1.136684,1.136684,0.000000,0.000000,1,1.480000,2.770000,0.100004,6.000000
24.000415,0.000000,6.341200,4.252796,2.876191,0.000000,1.446773,1.446773,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
24.100416,0.000000,6.341200,4.267396,2.896042,0.000000,1.522130,1.522130,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
24.200416,0.000000,6.341200,4.281913,2.915889,0.000000,1.596802,1.596802,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
24.300416,0.000000,6.341200,4.296347,2.896042,0.000000,1.829549,1.829549,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
24.400415,0.000000,6.341200,4.310698,2.905966,0.000000,1.945278,1.945278,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
24.500419,0.000000,6.341200,4.324966,2.935733,0.000000,1.981613,1.981613,0.000000,0.000000,1,1.480000,2.770000,0.100004,6.000000
24.600419,0.000000,6.341200,4.339153,2.915889,0.000000,2.214987,2.214987,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
24.700424,0.000000,6.341200,4.353257,2.905966,0.000000,2.410725,2.410725,0.000000,0.000000,1,1.480000,2.770000,0.100004,6.000000
24.800428,0.000000,6.341200,4.367280,2.915889,0.000000,2.528437,2.528437,0.000000,0.000000,1,1.480000,2.770000,0.100004,6.000000
24.900432,0.000000,6.341200,4.381221,2.945654,0.000000,2.566745,2.566745,0.000000,0.000000,1,1.480000,2.770000,0.100004,6.000000
25.000436,0.000000,6.341200,4.395080,3.064635,0.000000,2.246751,2.246751,0.000000,0.000000,1,1.480000,2.770000,0.100004,6.000000
25.100435,0.000000,6.341200,4.408859,2.985328,0.000000,2.712228,2.712228,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
25.200435,0.000000,6.341200,4.422555,3.015074,0.000000,2.747677,2.747677,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
25.300436,0.000000,6.341200,4.436172,2.995244,0.000000,2.979986,2.979986,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
25.400436,0.000000,6.341200,4.449707,2.995244,0.000000,3.134993,3.134993,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
25.500436,0.000000,6.341200,4.463163,3.015074,0.000000,3.211308,3.211308,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
25.600439,0.000000,6.341200,4.476539,3.044813,0.000000,3.247222,3.247222,0.000000,0.000000,1,1.480000,2.770000,0.100004,6.000000
25.700443,0.000000,6.341200,4.489835,3.104268,0.000000,3.162813,3.162813,0.000000,0.000000,1,1.480000,2.770000,0.100004,6.000000
25.800443,0.000000,6.341200,4.503052,3.084453,0.000000,3.391933,3.391933,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
25.900444,0.000000,6.341200,4.516189,3.084453,0.000000,3.543784,3.543784,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
26.000444,0.000000,6.341200,4.529248,3.114174,0.000000,3.577355,3.577355,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
26.100448,0.000000,6.341200,4.542227,3.133984,0.000000,3.649089,3.649089,0.000000,0.000000,1,1.480000,2.770000,0.100004,6.000000
26.200452,0.000000,6.341200,4.555130,3.153791,0.000000,3.720053,3.720053,0.000000,0.000000,1,1.480000,2.770000,0.100004,6.000000
26.300455,0.000000,6.341200,4.567953,3.173594,0.000000,3.790231,3.790231,0.000000,0.000000,1,1.480000,2.770000,0.100004,6.000000
26.400459,0.000000,6.341200,4.580699,3.203293,0.000000,3.820028,3.820028,0.000000,0.000000,1,1.480000,2.770000,0.100004,6.000000
26.500463,0.000000,6.341200,4.593367,3.213191,0.000000,3.927530,3.927530,0.000000,0.000000,1,1.480000,2.770000,0.100004,6.000000
26.600467,0.000000,6.341200,4.605958,3.232985,0.000000,3.995336,3.995336,0.000000,0.000000,1,1.480000,2.770000,0.100004,6.000000
26.700468,0.000000,6.341200,4.618472,3.252775,0.000000,4.062340,4.062340,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
26.800472,0.000000,6.341200,4.630908,3.292347,0.000000,4.049398,4.049398,0.000000,0.000000,1,1.480000,2.770000,0.100004,6.000000
26.900476,0.000000,6.341200,4.643269,3.331906,0.000000,4.034308,4.034308,0.000000,0.000000,1,1.480000,2.770000,0.100004,6.000000
27.000480,0.000000,6.341200,4.655553,3.371453,0.000000,4.017058,4.017058,0.000000,0.000000,1,1.480000,2.770000,0.100004,6.000000
27.100484,0.000000,6.341200,4.667762,3.351681,0.000000,4.234870,4.234870,0.000000,0.000000,1,1.480000,2.770000,0.100004,6.000000
27.200487,0.000000,6.341200,4.679894,3.381338,0.000000,4.256903,4.256903,0.000000,0.000000,1,1.480000,2.770000,0.100004,6.000000
27.300491,0.000000,6.341200,4.691952,3.430751,0.000000,4.198385,4.198385,0.000000,0.000000,1,1.480000,2.770000,0.100004,6.000000
27.400491,0.000000,6.341200,4.703935,3.450510,0.000000,4.255565,4.255565,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
27.500495,0.000000,6.341200,4.715842,3.470268,0.000000,4.311905,4.311905,0.000000,0.000000,1,1.480000,2.770000,0.100004,6.000000
27.600496,0.000000,6.341200,4.727676,3.519647,0.000000,4.248914,4.248914,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
27.700496,0.000000,6.341200,4.739435,3.519647,0.000000,4.380513,4.380513,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
27.800495,0.000000,6.341200,4.751120,3.549267,0.000000,4.394161,4.394161,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
27.900495,0.000000,6.341200,4.762732,3.578880,0.000000,4.406286,4.406286,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
28.000495,0.000000,6.341200,4.774270,3.618354,0.000000,4.377411,4.377411,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
28.100500,0.000000,6.341200,4.785736,3.657817,0.000000,4.346335,4.346335,0.000000,0.000000,1,1.480000,2.770000,0.100004,6.000000
28.200500,0.000000,6.341200,4.797129,3.687407,0.000000,4.352502,4.352502,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
28.300500,0.000000,6.341200,4.808449,3.707131,0.000000,4.396572,4.396572,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
28.400499,0.000000,6.341200,4.819698,3.707131,0.000000,4.518658,4.518658,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
28.500499,0.000000,6.341200,4.830874,3.805709,0.000000,4.246932,4.246932,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
28.600500,0.000000,6.341200,4.841980,3.805709,0.000000,4.363115,4.363115,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
28.700500,0.000000,6.341200,4.853014,3.854974,0.000000,4.282729,4.282729,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
28.800500,0.000000,6.341200,4.863977,3.864826,0.000000,4.357039,4.357039,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
28.900503,0.000000,6.341200,4.874870,3.864826,0.000000,4.470551,4.470551,0.000000,0.000000,1,1.480000,2.770000,0.100004,6.000000
29.000507,0.000000,6.341200,4.885694,3.923920,0.000000,4.348176,4.348176,0.000000,0.000000,1,1.480000,2.770000,0.100004,6.000000
29.100511,0.000000,6.341200,4.896447,3.963304,0.000000,4.300980,4.300980,0.000000,0.000000,1,1.480000,2.770000,0.100004,6.000000
29.200515,0.000000,6.341200,4.907131,3.982993,0.000000,4.330284,4.330284,0.000000,0.000000,1,1.480000,2.770000,0.100004,6.000000
29.300516,0.000000,6.341200,4.917746,4.002679,0.000000,4.358691,4.358691,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
29.400516,0.000000,6.341200,4.928292,4.012521,0.000000,4.425560,4.425560,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
29.500520,0.000000,6.341200,4.938769,4.042044,0.000000,4.413479,4.413479,0.000000,0.000000,1,1.480000,2.770000,0.100004,6.000000
29.600519,0.000000,6.341200,4.949178,4.101076,0.000000,4.281764,4.281764,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
29.700519,0.000000,6.341200,4.959519,4.130584,0.000000,4.264461,4.264461,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
29.800523,0.000000,6.341200,4.969792,4.160087,0.000000,4.245565,4.245565,0.000000,0.000000,1,1.480000,2.770000,0.100004,6.000000
29.900527,0.000000,6.341200,4.979999,4.209249,0.000000,4.146426,4.146426,0.000000,0.000000,1,1.480000,2.770000,0.100004,6.000000
30.000532,0.000000,6.341200,4.990138,4.169920,0.000000,4.398251,4.398251,0.000000,0.000000,1,1.480000,2.770000,0.100004,6.000000
30.100532,0.000000,6.341200,5.000210,4.199418,0.000000,4.377971,4.377971,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
30.200532,0.000000,6.341200,5.010216,4.258397,0.000000,4.238130,4.238130,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
30.300531,0.000000,6.341200,5.020156,4.268226,0.000000,4.291204,4.291204,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
30.400531,0.000000,6.341200,5.030030,4.307533,0.000000,4.226106,4.226106,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
30.500535,0.000000,6.341200,5.039839,4.327184,0.000000,4.237311,4.237311,0.000000,0.000000,1,1.480000,2.770000,0.100004,6.000000
30.600536,0.000000,6.341200,5.049583,4.327184,0.000000,4.326176,4.326176,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
30.700536,0.000000,6.341200,5.059262,4.376303,0.000000,4.218983,4.218983,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
30.800535,0.000000,6.341200,5.068877,4.395947,0.000000,4.226675,4.226675,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
30.900535,0.000000,6.341200,5.078427,4.445050,0.000000,4.115569,4.115569,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
31.000535,0.000000,6.341200,5.087913,4.464688,0.000000,4.119300,4.119300,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
31.100536,0.000000,6.341200,5.097337,4.454869,0.000000,4.239893,4.239893,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
31.200536,0.000000,6.341200,5.106697,4.464688,0.000000,4.283032,4.283032,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
31.300535,0.000000,6.341200,5.115994,4.543221,0.000000,4.051026,4.051026,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
31.400539,0.000000,6.341200,5.125229,4.553036,0.000000,4.088803,4.088803,0.000000,0.000000,1,1.480000,2.770000,0.100004,6.000000
31.500539,0.000000,6.341200,5.134402,4.553036,0.000000,4.165550,4.165550,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
31.600540,0.000000,6.341200,5.143512,4.602104,0.000000,4.046415,4.046415,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
31.700544,0.000000,6.341200,5.152562,4.602104,0.000000,4.120512,4.120512,0.000000,0.000000,1,1.480000,2.770000,0.100004,6.000000
31.800544,0.000000,6.341200,5.161550,4.592291,0.000000,4.234250,4.234250,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
31.900548,0.000000,6.341200,5.170477,4.651161,0.000000,4.074328,4.074328,0.000000,0.000000,1,1.480000,2.770000,0.100004,6.000000
32.000549,0.000000,6.341200,5.179344,4.680591,0.000000,4.028429,4.028429,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
32.100551,0.000000,6.341200,5.188150,4.710017,0.000000,3.980863,3.980863,0.000000,0.000000,1,1.480000,2.770000,0.100004,6.000000
32.200557,0.000000,6.341200,5.196897,4.729632,0.000000,3.970859,3.970859,0.000000,0.000000,1,1.480000,2.770000,0.100004,6.000000
32.300559,0.000000,6.341200,5.205585,4.719824,0.000000,4.077549,4.077549,0.000000,0.000000,1,1.480000,2.770000,0.100004,6.000000
32.400562,0.000000,6.341200,5.214212,4.759053,0.000000,3.989152,3.989152,0.000000,0.000000,1,1.480000,2.770000,0.100004,6.000000
32.500564,0.000000,6.341200,5.222781,4.778665,0.000000,3.976840,3.976840,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
32.600563,0.000000,6.341200,5.231291,4.798275,0.000000,3.963527,3.963527,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
32.700565,0.000000,6.341200,5.239742,4.817884,0.000000,3.949208,3.949208,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
32.800567,0.000000,6.341200,5.248136,4.808080,0.000000,4.051530,4.051530,0.000000,0.000000,1,1.480000,2.770000,0.100004,6.000000
32.900566,0.000000,6.341200,5.256472,4.808080,0.000000,4.115680,4.115680,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
33.000572,0.000000,6.341200,5.264750,4.847295,0.000000,4.023318,4.023318,0.000000,0.000000,1,1.480000,2.770000,0.100004,6.000000
33.100574,0.000000,6.341200,5.272972,4.857098,0.000000,4.046214,4.046214,0.000000,0.000000,1,1.480000,2.770000,0.100004,6.000000
33.200580,0.000000,6.341200,5.281136,4.886505,0.000000,3.990358,3.990358,0.000000,0.000000,1,1.480000,2.770000,0.100004,6.000000
33.300579,0.000000,6.341200,5.289244,4.915909,0.000000,3.932797,3.932797,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
33.400581,0.000000,6.341200,5.297296,4.906108,0.000000,4.030344,4.030344,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
33.500583,0.000000,6.341200,5.305292,4.915909,0.000000,4.050504,4.050504,0.000000,0.000000,1,1.480000,2.770000,0.100004,6.000000
33.600589,0.000000,6.341200,5.313232,4.945310,0.000000,3.991921,3.991921,0.000000,0.000000,1,1.480000,2.770000,0.100004,6.000000
33.700588,0.000000,6.341200,5.321118,4.984507,0.000000,3.892431,3.892431,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
33.800590,0.000000,6.341200,5.328948,4.964910,0.000000,4.025704,4.025704,0.000000,0.000000,1,1.480000,2.770000,0.100004,6.000000
33.900592,0.000000,6.341200,5.336724,4.984507,0.000000,4.003903,4.003903,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
34.000591,0.000000,6.341200,5.344446,4.994306,0.000000,4.020248,4.020248,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
34.100597,0.000000,6.341200,5.352113,5.023700,0.000000,3.957851,3.957851,0.000000,0.000000,1,1.480000,2.770000,0.100004,6.000000
34.200595,0.000000,6.341200,5.359727,5.043294,0.000000,3.932921,3.932921,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
34.300594,0.000000,6.341200,5.367288,5.072684,0.000000,3.867755,3.867755,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
34.400596,0.000000,6.341200,5.374795,5.023700,0.000000,4.114343,4.114343,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
34.500598,0.000000,6.341200,5.382249,5.062888,0.000000,4.011983,4.011983,0.000000,0.000000,1,1.480000,2.770000,0.100004,6.000000
34.600605,0.000000,6.341200,5.389651,5.072684,0.000000,4.024765,4.024765,0.000000,0.000000,1,1.480000,2.770000,0.100004,6.000000
34.700603,0.000000,6.341200,5.397002,5.092275,0.000000,3.997990,3.997990,0.000000,0.000000,1,1.480000,2.770000,0.100000,6.000000
