t,Ts,snimac1,setpoint_pb,y_pb,u_pb,u,vent
34.300598,0.100000,6.217695,0.350000,6.217695,4.000000,4.000000,6.000000
34.400604,0.100004,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
34.500602,0.100000,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
34.600605,0.100000,6.207912,0.350000,6.207912,4.000000,4.000000,6.000000
34.700603,0.100000,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
34.800605,0.100000,6.217695,0.350000,6.217695,4.000000,4.000000,6.000000
34.900608,0.100004,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
35.000610,0.100004,6.207912,0.350000,6.207912,4.000000,4.000000,6.000000
35.100612,0.100000,6.207912,0.350000,6.207912,4.000000,4.000000,6.000000
35.200614,0.100004,6.188346,0.350000,6.188346,4.000000,4.000000,6.000000
35.300617,0.100000,6.198129,0.350000,6.198129,4.000000,4.000000,6.000000
35.400615,0.100000,6.217695,0.350000,6.217695,4.000000,4.000000,6.000000
35.500614,0.100000,6.217695,0.350000,6.217695,4.000000,4.000000,6.000000
35.600620,0.100004,6.217695,0.350000,6.217695,4.000000,4.000000,6.000000
35.700618,0.100000,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
35.800621,0.100000,6.198129,0.350000,6.198129,4.000000,4.000000,6.000000
35.900619,0.100000,6.188346,0.350000,6.188346,4.000000,4.000000,6.000000
36.000625,0.100004,6.198129,0.350000,6.198129,4.000000,4.000000,6.000000
36.100627,0.100004,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
36.200626,0.100000,6.217695,0.350000,6.217695,4.000000,4.000000,6.000000
36.300628,0.100000,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
36.400630,0.100004,6.207912,0.350000,6.207912,4.000000,4.000000,6.000000
36.500633,0.100000,6.198129,0.350000,6.198129,4.000000,4.000000,6.000000
36.600635,0.100004,6.217695,0.350000,6.217695,4.000000,4.000000,6.000000
36.700641,0.100004,6.207912,0.350000,6.207912,4.000000,4.000000,6.000000
36.800643,0.100004,6.217695,0.350000,6.217695,4.000000,4.000000,6.000000
36.900646,0.100004,6.207912,0.350000,6.207912,4.000000,4.000000,6.000000
37.000648,0.100000,6.198129,0.350000,6.198129,4.000000,4.000000,6.000000
37.100650,0.100004,6.217695,0.350000,6.217695,4.000000,4.000000,6.000000
37.200653,0.100000,6.217695,0.350000,6.217695,4.000000,4.000000,6.000000
37.300655,0.100004,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
37.400657,0.100000,6.217695,0.350000,6.217695,4.000000,4.000000,6.000000
37.500656,0.100000,6.188346,0.350000,6.188346,4.000000,4.000000,6.000000
37.600654,0.100000,6.207912,0.350000,6.207912,4.000000,4.000000,6.000000
37.700656,0.100000,6.207912,0.350000,6.207912,4.000000,4.000000,6.000000
37.800659,0.100004,6.217695,0.350000,6.217695,4.000000,4.000000,6.000000
37.900665,0.100004,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
38.000663,0.100000,6.217695,0.350000,6.217695,4.000000,4.000000,6.000000
38.100662,0.100000,6.198129,0.350000,6.198129,4.000000,4.000000,6.000000
38.200668,0.100004,6.217695,0.350000,6.217695,4.000000,4.000000,6.000000
38.300670,0.100004,6.217695,0.350000,6.217695,4.000000,4.000000,6.000000
38.400676,0.100004,6.217695,0.350000,6.217695,4.000000,4.000000,6.000000
38.500679,0.100004,6.247045,0.350000,6.247045,4.000000,4.000000,6.000000
38.600681,0.100000,6.207912,0.350000,6.207912,4.000000,4.000000,6.000000
38.700683,0.100004,6.198129,0.350000,6.198129,4.000000,4.000000,6.000000
38.800689,0.100004,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
38.900688,0.100000,6.217695,0.350000,6.217695,4.000000,4.000000,6.000000
39.000686,0.100000,6.217695,0.350000,6.217695,4.000000,4.000000,6.000000
39.100688,0.100000,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
39.200687,0.100000,6.198129,0.350000,6.198129,4.000000,4.000000,6.000000
39.300689,0.100000,6.207912,0.350000,6.207912,4.000000,4.000000,6.000000
39.400691,0.100004,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
39.500690,0.100000,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
39.600696,0.100004,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
39.700698,0.100004,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
39.800701,0.100000,6.188346,0.350000,6.188346,4.000000,4.000000,6.000000
39.900699,0.100000,6.139432,0.350000,6.139432,4.000000,4.000000,6.000000
40.000701,0.100000,6.217695,0.350000,6.217695,4.000000,4.000000,6.000000
40.100700,0.100000,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
40.200698,0.100000,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
40.300701,0.100000,6.168780,0.350000,6.168780,4.000000,4.000000,6.000000
40.400699,0.100000,6.198129,0.350000,6.198129,4.000000,4.000000,6.000000
40.500705,0.100004,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
40.600704,0.100000,6.217695,0.350000,6.217695,4.000000,4.000000,6.000000
40.700706,0.100004,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
40.800708,0.100000,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
40.900707,0.100000,6.188346,0.350000,6.188346,4.000000,4.000000,6.000000
41.000713,0.100004,6.188346,0.350000,6.188346,4.000000,4.000000,6.000000
41.100711,0.100000,6.217695,0.350000,6.217695,4.000000,4.000000,6.000000
41.200714,0.100004,6.198129,0.350000,6.198129,4.000000,4.000000,6.000000
41.300716,0.100000,6.217695,0.350000,6.217695,4.000000,4.000000,6.000000
41.400714,0.100000,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
41.500717,0.100000,6.168780,0.350000,6.168780,4.000000,4.000000,6.000000
41.600719,0.100004,6.207912,0.350000,6.207912,4.000000,4.000000,6.000000
41.700725,0.100004,6.256829,0.350000,6.256829,4.000000,4.000000,6.000000
41.800727,0.100004,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
41.900726,0.100000,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
42.000732,0.100004,6.207912,0.350000,6.207912,4.000000,4.000000,6.000000
42.100734,0.100004,6.188346,0.350000,6.188346,4.000000,4.000000,6.000000
42.200736,0.100000,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
42.300735,0.100000,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
42.400741,0.100004,6.217695,0.350000,6.217695,4.000000,4.000000,6.000000
42.500743,0.100004,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
42.600742,0.100000,6.217695,0.350000,6.217695,4.000000,4.000000,6.000000
42.700748,0.100004,6.207912,0.350000,6.207912,4.000000,4.000000,6.000000
42.800750,0.100004,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
42.900756,0.100004,6.247045,0.350000,6.247045,4.000000,4.000000,6.000000
43.000755,0.100000,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
43.100761,0.100004,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
43.200763,0.100004,6.217695,0.350000,6.217695,4.000000,4.000000,6.000000
43.300762,0.100000,6.198129,0.350000,6.198129,4.000000,4.000000,6.000000
43.400764,0.100000,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
43.500766,0.100004,6.247045,0.350000,6.247045,4.000000,4.000000,6.000000
43.600769,0.100000,6.256829,0.350000,6.256829,4.000000,4.000000,6.000000
43.700767,0.100000,6.207912,0.350000,6.207912,4.000000,4.000000,6.000000
43.800773,0.100004,6.188346,0.350000,6.188346,4.000000,4.000000,6.000000
43.900772,0.100000,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
44.000774,0.100004,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
44.100776,0.100000,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
44.200775,0.100000,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
44.300777,0.100000,6.207912,0.350000,6.207912,4.000000,4.000000,6.000000
44.400775,0.100000,6.207912,0.350000,6.207912,4.000000,4.000000,6.000000
44.500778,0.100004,6.247045,0.350000,6.247045,4.000000,4.000000,6.000000
44.600788,0.100008,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
44.700786,0.100000,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
44.800788,0.100000,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
44.900787,0.100000,6.207912,0.350000,6.207912,4.000000,4.000000,6.000000
45.000793,0.100004,6.198129,0.350000,6.198129,4.000000,4.000000,6.000000
45.100795,0.100004,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
45.200801,0.100004,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
45.300804,0.100004,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
45.400802,0.100000,6.247045,0.350000,6.247045,4.000000,4.000000,6.000000
45.500808,0.100004,6.188346,0.350000,6.188346,4.000000,4.000000,6.000000
45.600807,0.100000,6.217695,0.350000,6.217695,4.000000,4.000000,6.000000
45.700809,0.100000,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
45.800811,0.100004,6.247045,0.350000,6.247045,4.000000,4.000000,6.000000
45.900810,0.100000,6.217695,0.350000,6.217695,4.000000,4.000000,6.000000
46.000816,0.100004,6.198129,0.350000,6.198129,4.000000,4.000000,6.000000
46.100814,0.100000,6.217695,0.350000,6.217695,4.000000,4.000000,6.000000
46.200820,0.100004,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
46.300823,0.100004,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
46.400825,0.100000,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
46.500823,0.100000,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
46.600822,0.100000,6.188346,0.350000,6.188346,4.000000,4.000000,6.000000
46.700828,0.100004,6.207912,0.350000,6.207912,4.000000,4.000000,6.000000
46.800827,0.100000,6.247045,0.350000,6.247045,4.000000,4.000000,6.000000
46.900833,0.100004,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
47.000831,0.100000,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
47.100837,0.100004,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
47.200836,0.100000,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
47.300834,0.100000,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
47.400840,0.100004,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
47.500839,0.100000,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
47.600841,0.100000,6.217695,0.350000,6.217695,4.000000,4.000000,6.000000
47.700843,0.100004,6.188346,0.350000,6.188346,4.000000,4.000000,6.000000
47.800842,0.100000,6.198129,0.350000,6.198129,4.000000,4.000000,6.000000
47.900844,0.100000,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
48.000843,0.100000,6.247045,0.350000,6.247045,4.000000,4.000000,6.000000
48.100845,0.100000,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
48.200847,0.100004,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
48.300853,0.100004,6.188346,0.350000,6.188346,4.000000,4.000000,6.000000
48.400852,0.100000,6.207912,0.350000,6.207912,4.000000,4.000000,6.000000
48.500850,0.100000,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
48.600856,0.100004,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
48.700859,0.100004,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
48.800865,0.100004,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
48.900867,0.100004,6.217695,0.350000,6.217695,4.000000,4.000000,6.000000
49.000873,0.100004,6.247045,0.350000,6.247045,4.000000,4.000000,6.000000
49.100875,0.100004,6.247045,0.350000,6.247045,4.000000,4.000000,6.000000
49.200874,0.100000,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
49.300876,0.100000,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
49.400875,0.100000,6.207912,0.350000,6.207912,4.000000,4.000000,6.000000
49.500877,0.100000,6.217695,0.350000,6.217695,4.000000,4.000000,6.000000
49.600875,0.100000,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
49.700874,0.100000,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
49.800880,0.100004,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
49.900878,0.100000,6.217695,0.350000,6.217695,4.000000,4.000000,6.000000
50.000881,0.100000,6.198129,0.350000,6.198129,4.000000,4.000000,6.000000
50.100883,0.100004,6.198129,0.350000,6.198129,4.000000,4.000000,6.000000
50.200885,0.100000,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
50.300884,0.100000,6.247045,0.350000,6.247045,4.000000,4.000000,6.000000
50.400886,0.100004,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
50.500888,0.100000,6.247045,0.350000,6.247045,4.000000,4.000000,6.000000
50.600887,0.100000,6.207912,0.350000,6.207912,4.000000,4.000000,6.000000
50.700889,0.100000,6.207912,0.350000,6.207912,4.000000,4.000000,6.000000
50.800888,0.100000,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
50.900890,0.100004,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
51.000892,0.100000,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
51.100891,0.100000,6.198129,0.350000,6.198129,4.000000,4.000000,6.000000
51.200893,0.100000,6.217695,0.350000,6.217695,4.000000,4.000000,6.000000
51.300895,0.100004,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
51.400894,0.100000,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
51.500896,0.100000,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
51.600894,0.100000,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
51.700897,0.100000,6.198129,0.350000,6.198129,4.000000,4.000000,6.000000
51.800895,0.100000,6.178564,0.350000,6.178564,4.000000,4.000000,6.000000
51.900894,0.100000,6.217695,0.350000,6.217695,4.000000,4.000000,6.000000
52.000896,0.100000,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
52.100894,0.100000,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
52.200901,0.100004,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
52.300903,0.100004,6.178564,0.350000,6.178564,4.000000,4.000000,6.000000
52.400909,0.100004,6.198129,0.350000,6.198129,4.000000,4.000000,6.000000
52.500907,0.100000,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
52.600906,0.100000,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
52.700908,0.100000,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
52.800907,0.100000,6.207912,0.350000,6.207912,4.000000,4.000000,6.000000
52.900909,0.100000,6.168780,0.350000,6.168780,4.000000,4.000000,6.000000
53.000907,0.100000,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
53.100906,0.100000,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
53.200908,0.100000,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
53.300907,0.100000,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
53.400913,0.100004,6.198129,0.350000,6.198129,4.000000,4.000000,6.000000
53.500915,0.100004,6.178564,0.350000,6.178564,4.000000,4.000000,6.000000
53.600917,0.100000,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
53.700916,0.100000,6.247045,0.350000,6.247045,4.000000,4.000000,6.000000
53.800914,0.100000,6.217695,0.350000,6.217695,4.000000,4.000000,6.000000
53.900920,0.100004,6.217695,0.350000,6.217695,4.000000,4.000000,6.000000
54.000923,0.100004,6.198129,0.350000,6.198129,4.000000,4.000000,6.000000
54.100925,0.100000,6.188346,0.350000,6.188346,4.000000,4.000000,6.000000
54.200923,0.100000,6.198129,0.350000,6.198129,4.000000,4.000000,6.000000
54.300922,0.100000,6.207912,0.350000,6.207912,4.000000,4.000000,6.000000
54.400928,0.100004,6.207912,0.350000,6.207912,4.000000,4.000000,6.000000
54.500930,0.100004,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
54.600936,0.100004,6.198129,0.350000,6.198129,4.000000,4.000000,6.000000
54.700935,0.100000,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
54.800937,0.100000,6.217695,0.350000,6.217695,4.000000,4.000000,6.000000
54.900939,0.100004,6.247045,0.350000,6.247045,4.000000,4.000000,6.000000
55.000938,0.100000,6.207912,0.350000,6.207912,4.000000,4.000000,6.000000
55.100940,0.100000,6.198129,0.350000,6.198129,4.000000,4.000000,6.000000
55.200939,0.100000,6.188346,0.350000,6.188346,4.000000,4.000000,6.000000
55.300945,0.100004,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
55.400947,0.100004,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
55.500953,0.100004,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
55.600955,0.100004,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
55.700954,0.100000,6.198129,0.350000,6.198129,4.000000,4.000000,6.000000
55.800956,0.100000,6.188346,0.350000,6.188346,4.000000,4.000000,6.000000
55.900955,0.100000,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
56.000961,0.100004,6.217695,0.350000,6.217695,4.000000,4.000000,6.000000
56.100963,0.100004,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
56.200969,0.100004,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
56.300968,0.100000,6.207912,0.350000,6.207912,4.000000,4.000000,6.000000
56.400966,0.100000,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
56.500968,0.100000,6.217695,0.350000,6.217695,4.000000,4.000000,6.000000
56.600967,0.100000,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
56.700973,0.100004,6.217695,0.350000,6.217695,4.000000,4.000000,6.000000
56.800975,0.100004,6.188346,0.350000,6.188346,4.000000,4.000000,6.000000
56.900981,0.100004,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
57.000984,0.100004,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
57.100982,0.100000,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
57.200984,0.100000,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
57.300983,0.100000,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
57.400985,0.100000,6.188346,0.350000,6.188346,4.000000,4.000000,6.000000
57.500984,0.100000,6.198129,0.350000,6.198129,4.000000,4.000000,6.000000
57.600982,0.100000,6.217695,0.350000,6.217695,4.000000,4.000000,6.000000
57.700984,0.100000,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
57.800983,0.100000,6.217695,0.350000,6.217695,4.000000,4.000000,6.000000
57.900985,0.100000,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
58.000988,0.100004,6.207912,0.350000,6.207912,4.000000,4.000000,6.000000
58.100986,0.100000,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
58.200992,0.100004,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
58.300991,0.100000,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
58.400993,0.100000,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
58.500991,0.100000,6.198129,0.350000,6.198129,4.000000,4.000000,6.000000
58.600990,0.100000,6.207912,0.350000,6.207912,4.000000,4.000000,6.000000
58.700992,0.100000,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
58.800991,0.100000,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
58.900993,0.100000,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
59.000991,0.100000,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
59.100990,0.100000,6.207912,0.350000,6.207912,4.000000,4.000000,6.000000
59.200996,0.100004,6.198129,0.350000,6.198129,4.000000,4.000000,6.000000
59.300998,0.100004,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
59.401004,0.100004,6.217695,0.350000,6.217695,4.000000,4.000000,6.000000
59.501010,0.100008,6.207912,0.350000,6.207912,4.000000,4.000000,6.000000
59.601016,0.100004,6.207912,0.350000,6.207912,4.000000,4.000000,6.000000
59.701019,0.100004,6.198129,0.350000,6.198129,4.000000,4.000000,6.000000
59.801021,0.100000,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
59.901023,0.100004,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
60.001026,0.100004,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
60.101028,0.100000,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
60.201030,0.100004,6.198129,0.350000,6.198129,4.000000,4.000000,6.000000
60.301036,0.100004,6.198129,0.350000,6.198129,4.000000,4.000000,6.000000
60.401035,0.100000,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
60.501037,0.100000,6.217695,0.350000,6.217695,4.000000,4.000000,6.000000
60.601036,0.100000,6.247045,0.350000,6.247045,4.000000,4.000000,6.000000
60.701038,0.100004,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
60.801044,0.100004,6.198129,0.350000,6.198129,4.000000,4.000000,6.000000
60.901046,0.100004,6.207912,0.350000,6.207912,4.000000,4.000000,6.000000
61.001052,0.100004,6.217695,0.350000,6.217695,4.000000,4.000000,6.000000
61.101051,0.100000,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
61.201057,0.100004,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
61.301055,0.100000,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
61.401054,0.100000,6.207912,0.350000,6.207912,4.000000,4.000000,6.000000
61.501060,0.100004,6.188346,0.350000,6.188346,4.000000,4.000000,6.000000
61.601058,0.100000,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
61.701065,0.100004,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
61.801063,0.100000,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
