t,r,snimac1,ym,spir,theta1,theta2,theta3,ypb,Ts,vent
364.006317,-0.267872,5.845950,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
364.106292,-0.267208,5.865516,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
364.206298,-0.266544,5.855733,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
364.306304,-0.265879,5.875299,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
364.406311,-0.265214,5.885082,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
364.506317,-0.264547,5.875299,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
364.606292,-0.263881,5.875299,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
364.706298,-0.263213,5.845950,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
364.806304,-0.262545,5.875299,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
364.906311,-0.261876,5.875299,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
365.006347,-0.261207,5.875299,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
365.106292,-0.260537,5.855733,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
365.206329,-0.259866,5.845950,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
365.306335,-0.259195,5.865516,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
365.406341,-0.258523,5.865516,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
365.506347,-0.257850,5.875299,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
365.606323,-0.257177,5.894865,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
365.706329,-0.256503,5.845950,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
365.806335,-0.255829,5.845950,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
365.906341,-0.255154,5.855733,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
366.006347,-0.254478,5.875299,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
366.106323,-0.253802,5.875299,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
366.206329,-0.253124,5.875299,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
366.306335,-0.252447,5.855733,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
366.406341,-0.251769,5.855733,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
366.506347,-0.251090,5.875299,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
366.606323,-0.250410,5.875299,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
366.706359,-0.249730,5.875299,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
366.806335,-0.249049,5.845950,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
366.906372,-0.248368,5.865516,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
367.006378,-0.247686,5.855733,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
367.106353,-0.247003,5.885082,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
367.206359,-0.246320,5.885082,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
367.306365,-0.245636,5.875299,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
367.406372,-0.244952,5.875299,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
367.506378,-0.244267,5.855733,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
367.606353,-0.243581,5.885082,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
367.706359,-0.242895,5.894865,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
367.806365,-0.242208,5.885082,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
367.906372,-0.241521,5.894865,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
368.006408,-0.240833,5.845950,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100012,6.000000
368.106353,-0.240144,5.865516,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
