t,r,y,ym,u,t1,t2,t3,ypb
1597.45,-0.020021,6.105324,-0.1616051,2.942529,0.3058395,-0.000765137,1.141652,6.217086
1597.65,-0.01845136,6.112919,-0.1601932,2.946598,0.3061962,-0.000785586,1.141896,6.217086
1597.85,-0.01688155,6.113281,-0.1587797,2.94843,0.306556,-0.000807015,1.142141,6.217086
1598.05,-0.01531157,6.121238,-0.1573647,2.952562,0.3069069,-0.000827864,1.14238,6.217086
1598.25,-0.01374144,6.120877,-0.1559481,2.954322,0.3073183,-0.00085394,1.142658,6.217086
1598.45,-0.01217117,6.112196,-0.15453,2.953384,0.3076796,-0.000876335,1.142902,6.217086
1598.65,-0.01060078,6.108941,-0.1531103,2.954147,0.3079937,-0.000894583,1.143113,6.217086
1598.85,-0.009030285,6.11943,-0.1516891,2.95906,0.3082913,-0.00091149,1.143312,6.217086
1599.051,-0.00745185,6.109664,-0.1502665,2.957963,0.3086311,-0.000932229,1.143539,6.217086
1599.25,-0.005889047,6.113643,-0.1488423,2.960824,0.3088995,-0.000947306,1.143717,6.217086
1599.45,-0.004318333,6.126664,-0.1474167,2.966558,0.3091927,-0.000964346,1.143911,6.217086
1599.65,-0.002747577,6.126302,-0.1459896,2.968294,0.3095421,-0.000986576,1.144142,6.217086
1599.85,-0.001176793,6.131004,-0.1445611,2.971364,0.3098457,-0.001005315,1.144341,6.217086
1600.051,4.02E-04,6.126302,-0.1431312,2.971933,0.3102159,-0.001029775,1.144583,6.217086
1600.25,0.001964794,6.145472,-0.1416998,2.979378,0.3105406,-0.001050261,1.144795,6.217086
1600.45,0.003535566,6.124855,-0.1402671,2.974954,0.310912,-0.001075409,1.145036,6.217086
1600.65,0.005106303,6.125578,-0.138833,2.976994,0.3112241,-0.001095376,1.145237,6.217086
1600.85,0.00667699,6.127749,-0.1373975,2.979502,0.3115508,-0.001116708,1.145447,6.217086
1601.05,0.008247611,6.141855,-0.1359607,2.985455,0.3118572,-0.00113614,1.145643,6.217086
1601.25,0.009818151,6.1216,-0.1345225,2.981165,0.3122016,-0.001159777,1.145863,6.217086
1601.45,0.01138859,6.136791,-0.1330831,2.987565,0.3124893,-0.001177274,1.146046,6.217086
1601.65,0.01295892,6.14511,-0.1316423,2.991901,0.3128253,-0.001199507,1.146258,6.217086
1601.85,0.01452913,6.136791,-0.1302002,2.991158,0.3131709,-0.001223857,1.146475,6.217086
1602.05,0.01609918,6.141493,-0.1287568,2.994318,0.3134732,-0.001243617,1.146665,6.217086
1602.25,0.01766908,6.15162,-0.1273122,2.999324,0.3138195,-0.001266605,1.146881,6.217086
1602.45,0.01923881,6.144025,-0.1258663,2.998712,0.3141606,-0.00129187,1.147092,6.217086
1602.65,0.02080835,6.14511,-0.1244192,3.000868,0.3144797,-0.001313402,1.147289,6.217086
1602.85,0.02237768,6.157407,-0.1229708,3.006292,0.3147773,-0.001333969,1.147472,6.217086
1603.05,0.02394679,6.159577,-0.1215213,3.00887,0.3151289,-0.001360629,1.147687,6.217086
1603.25,0.02551566,6.157046,-0.1200705,3.010011,0.3155001,-0.001388687,1.147913,6.217086
1603.45,0.02708428,6.153067,-0.1186186,3.010507,0.3158356,-0.00141372,1.148116,6.217086
1603.65,0.02865263,6.158493,-0.1171655,3.013962,0.3161558,-0.001436229,1.148308,6.217086
1603.85,0.03022071,6.151982,-0.1157112,3.013706,0.3164658,-0.001459965,1.148494,6.217086
1604.05,0.03178848,6.159216,-0.1142559,3.017621,0.3167374,-0.001479481,1.148656,6.217086
1604.25,0.03335594,6.17079,-0.1127993,3.023217,0.3170753,-0.001503642,1.148856,6.217086
1604.45,0.03492307,6.169343,-0.1113417,3.024561,0.3174319,-0.001532664,1.149065,6.217086
1604.65,0.03648985,6.165364,-0.109883,3.025167,0.3177771,-0.001560089,1.149268,6.217086
1604.85,0.03805628,6.162109,-0.1084232,3.025879,0.3180854,-0.001584038,1.149447,6.217086
1605.05,0.03962233,6.175492,-0.1069623,3.031728,0.3183771,-0.001605498,1.149616,6.217086
1605.25,0.04118799,6.179109,-0.1055004,3.034614,0.318694,-0.001633181,1.149798,6.217086
1605.45,0.04275324,6.179471,-0.1040375,3.036677,0.3190354,-0.001662604,1.149993,6.217086
1605.649,0.04431025,6.191044,-0.1025735,3.041963,0.3193676,-0.001691268,1.150182,6.217086
1605.85,0.04588246,6.187428,-0.1011086,3.042798,0.3197374,-0.001725887,1.150391,6.217086
1606.05,0.0474464,6.201172,-0.0996426,3.048784,0.3200922,-0.001757843,1.15059,6.217086
1606.25,0.04900987,6.193214,-0.09817564,3.04822,0.3204774,-0.001796058,1.150804,6.217086
1606.45,0.05057286,6.195746,-0.09670772,3.050798,0.320834,-0.001829253,1.151002,6.217086
1606.65,0.05213535,6.187428,-0.09523884,3.050026,0.3211795,-0.001861842,1.151192,6.217086
1606.85,0.05369732,6.19647,-0.09376903,3.054752,0.3215192,-0.001892216,1.151378,6.217086
1607.051,0.05526657,6.19864,-0.0922983,3.057128,0.3218595,-0.001924386,1.151563,6.217086
1607.25,0.05681967,6.199002,-0.09082659,3.05912,0.3222061,-0.00195755,1.15175,6.217086
1607.45,0.05838,6.210576,-0.08935405,3.064575,0.3225616,-0.001991737,1.15194,6.217086
1607.65,0.05993976,6.202619,-0.08788064,3.064155,0.3229552,-0.002032417,1.152149,6.217086
1607.851,0.06150673,6.191406,-0.08640637,3.062225,0.3232803,-0.002064275,1.15232,6.217086
1608.051,0.06306529,6.200087,-0.08493116,3.066652,0.3235698,-0.002090529,1.152472,6.217086
1608.25,0.06461544,6.20515,-0.08345512,3.070029,0.3238757,-0.002119958,1.152631,6.217086
1608.45,0.06617274,6.206959,-0.08197835,3.072446,0.3241911,-0.002151277,1.152793,6.217086
1608.65,0.06772939,6.218171,-0.08050077,3.077719,0.324509,-0.002183218,1.152955,6.217086
1608.85,0.06928538,6.211299,-0.0790224,3.07757,0.3248552,-0.002220328,1.15313,6.217086
1609.05,0.07084067,6.20298,-0.07754325,3.076667,0.3251581,-0.002251194,1.153281,6.217086
1609.25,0.07239527,6.210214,-0.07606334,3.080755,0.325443,-0.002279248,1.153423,6.217086
1609.45,0.07394916,6.222511,-0.07458269,3.086519,0.3257571,-0.002311885,1.153577,6.217086
1609.65,0.07550231,6.218171,-0.0731013,3.086976,0.3260851,-0.002347994,1.153737,6.217086
1609.849,0.07704696,6.223958,-0.0716192,3.090685,0.3264087,-0.002383278,1.153892,6.217086
1610.05,0.07860637,6.221788,-0.07013647,3.091877,0.326738,-0.002420268,1.154049,6.217086
1610.25,0.08015724,6.220341,-0.06865297,3.09319,0.3270487,-0.002454698,1.154196,6.217086
1610.45,0.08170732,6.220341,-0.06716879,3.095083,0.3273545,-0.002488487,1.154338,6.217086
1610.65,0.08325659,6.23083,-0.06568396,3.100204,0.3276628,-0.002522599,1.154481,6.217086
1610.85,0.08480505,6.223958,-0.06419849,3.09981,0.3279735,-0.002559164,1.154622,6.217086
1611.05,0.08635267,6.246383,-0.06271238,3.108797,0.3282921,-0.002595089,1.154766,6.217086
1611.25,0.08789943,6.223235,-0.06122566,3.103082,0.3286065,-0.002636434,1.154906,6.217086
1611.45,0.08944533,6.234809,-0.05973834,3.108512,0.3288764,-0.002666758,1.155024,6.217086
1611.65,0.09099034,6.240958,-0.05825043,3.112061,0.3291523,-0.002700045,1.155143,6.217086
1611.85,0.09253446,6.244575,-0.05676195,3.115436,0.3294648,-0.002739519,1.155277,6.217086
1612.05,0.09407766,6.242766,-0.05527292,3.11648,0.3297607,-0.002777163,1.155401,6.217086
1612.25,0.09561993,6.236618,-0.05378334,3.11636,0.3300402,-0.002812018,1.155517,6.217086
1612.45,0.09716126,6.246745,-0.05229324,3.121192,0.3302983,-0.002843232,1.155622,6.217086
1612.65,0.09870164,6.237341,-0.05080263,3.120158,0.3305672,-0.002876573,1.15573,6.217086
1612.85,0.100241,6.238788,-0.04931151,3.123052,0.3308516,-0.002914608,1.155842,6.217086
1613.05,0.1017794,6.243489,-0.04781992,3.126089,0.3311188,-0.002949214,1.155946,6.217086
1613.25,0.1033168,6.25217,-0.04632786,3.130503,0.3313858,-0.002984311,1.156047,6.217086
1613.45,0.1048532,6.249638,-0.04483534,3.131721,0.33167,-0.003023637,1.156153,6.217086
1613.65,0.1063886,6.245298,-0.04334239,3.131943,0.3319263,-0.00305818,1.156247,6.217086
1613.85,0.1079229,6.267723,-0.04184901,3.140702,0.3321786,-0.003092146,1.156337,6.217086
1614.05,0.1094561,6.255787,-0.04035522,3.139048,0.3324679,-0.003135481,1.156438,6.217086
1614.25,0.1109883,6.255425,-0.03886104,3.140882,0.3327363,-0.003174387,1.15653,6.217086
1614.45,0.1125193,6.262659,-0.03736647,3.144874,0.3329969,-0.003212177,1.156616,6.217086
1614.65,0.1140493,6.265914,-0.03587155,3.14768,0.3332625,-0.003252133,1.156703,6.217086
1614.85,0.1155781,6.253255,-0.03437627,3.145749,0.3335287,-0.003293132,1.156787,6.217086
1615.05,0.1171058,6.252532,-0.03288065,3.147115,0.3337573,-0.003325978,1.156857,6.217086
1615.25,0.1186323,6.260489,-0.03138472,3.151301,0.3339776,-0.003357481,1.156923,6.217086
1615.45,0.1201577,6.270255,-0.02988848,3.156115,0.3342068,-0.003392041,1.156989,6.217086
1615.65,0.1216818,6.261212,-0.02839195,3.155133,0.3344407,-0.00342964,1.157054,6.217086
1615.85,0.1232048,6.274957,-0.02689514,3.161425,0.3346699,-0.003464898,1.157115,6.217086
1616.051,0.1247341,6.281828,-0.02539808,3.165429,0.3349175,-0.003506444,1.157179,6.217086
1616.25,0.1262471,6.268085,-0.02390068,3.162735,0.335153,-0.00354776,1.157237,6.217086
1616.45,0.1277663,6.272063,-0.02240314,3.165728,0.3353622,-0.003581714,1.157287,6.217086
1616.65,0.1292844,6.274233,-0.02090537,3.16844,0.3355806,-0.003618406,1.157336,6.217086
1616.85,0.1308011,6.272063,-0.0194074,3.169963,0.3358091,-0.003657697,1.157384,6.217086
1617.05,0.1323165,6.272425,-0.01790925,3.171272,0.3360062,-0.003691136,1.157423,6.217086
1617.25,0.1338307,6.280744,-0.01641092,3.175716,0.3362034,-0.003724757,1.15746,6.217086
1617.45,0.1353435,6.283275,-0.01491243,3.178553,0.336415,-0.003763109,1.157497,6.217086
1617.65,0.136855,6.285446,-0.01341381,3.180874,0.3366192,-0.003801128,1.15753,6.217086
1617.85,0.1383651,6.276765,-0.01191505,3.179992,0.3368171,-0.003838855,1.157559,6.217086
1618.05,0.1398739,6.277488,-0.01041618,3.181984,0.3369976,-0.003871362,1.157583,6.217086
1618.25,0.1413813,6.27568,-0.008917205,3.183077,0.3371683,-0.003902603,1.157603,6.217086
1618.45,0.1428873,6.286892,-0.007418151,3.18816,0.3373301,-0.003931959,1.157619,6.217086
1618.65,0.1443918,6.290147,-0.005919026,3.190854,0.3374978,-0.00396554,1.157634,6.217086
1618.85,0.145895,6.287254,-0.004419847,3.192177,0.3376752,-0.004001686,1.157646,6.217086
1619.05,0.1473967,6.30353,-0.002920629,3.199429,0.3378608,-0.004039034,1.157655,6.217086
1619.25,0.148897,6.296658,-0.001421386,3.198757,0.3380471,-0.004081406,1.157661,6.217086
1619.45,0.1503958,6.298105,7.79E-05,3.201174,0.3382251,-0.004120283,1.157664,6.217086
1619.65,0.1518931,6.298466,0.001577117,3.20297,0.3383963,-0.00415847,1.157663,6.217086
1619.851,0.1533964,6.293041,0.003076346,3.202749,0.3385523,-0.004194013,1.157658,6.217086
1620.05,0.1548832,6.300998,0.004575616,3.207298,0.3387075,-0.004228107,1.157651,6.217086
1620.25,0.1563759,6.308594,0.006074762,3.211473,0.3388686,-0.004265857,1.15764,6.217086
1620.45,0.1578672,6.313296,0.007573844,3.214915,0.3390375,-0.00430794,1.157624,6.217086
1620.65,0.1593568,6.320529,0.009072848,3.218822,0.3392048,-0.004351569,1.157604,6.217086
1620.849,0.1608375,6.31004,0.01057176,3.217624,0.3393756,-0.004398881,1.157579,6.217086
1621.05,0.1623314,6.305338,0.01207048,3.217448,0.3395192,-0.00443688,1.157555,6.217086
1621.25,0.1638163,6.302806,0.01356916,3.218282,0.3396498,-0.004470812,1.157529,6.217086
1621.45,0.1652996,6.312572,0.0150677,3.223014,0.3397749,-0.004503078,1.1575,6.217086
1621.65,0.1667813,6.314019,0.01656609,3.225586,0.3399105,-0.004540959,1.157465,6.217086
1621.85,0.1682613,6.318359,0.01806431,3.228484,0.3400395,-0.004578046,1.157428,6.217086
1622.05,0.1697396,6.313296,0.01956235,3.229011,0.3401713,-0.004617598,1.157384,6.217086
1622.25,0.1712163,6.325593,0.0210602,3.234187,0.3402907,-0.004652859,1.157341,6.217086
1622.45,0.1726913,6.327402,0.02255783,3.236664,0.3404175,-0.004694298,1.15729,6.217086
1622.649,0.1741572,6.312211,0.02405523,3.234062,0.340542,-0.004736202,1.157235,6.217086
1622.85,0.1756361,6.311849,0.02555232,3.23481,0.3406373,-0.00476595,1.157189,6.217086
1623.051,0.1771133,6.320891,0.02704923,3.239981,0.340739,-0.004798139,1.157134,6.217086
1623.251,0.1785814,6.331742,0.02854594,3.245152,0.3408457,-0.004834636,1.157072,6.217086
1623.45,0.1800403,6.313296,0.03004237,3.24085,0.3409462,-0.004872987,1.157009,6.217086
1623.65,0.1815049,6.332103,0.03153842,3.248833,0.3410399,-0.00490473,1.156944,6.217086
1623.85,0.1829676,6.332465,0.03303415,3.251022,0.3411447,-0.004945966,1.156866,6.217086
1624.05,0.1844286,6.332103,0.03452956,3.252193,0.3412393,-0.004984725,1.156789,6.217086
1624.25,0.1858877,6.33138,0.03602462,3.253503,0.3413266,-0.005021694,1.156712,6.217086
1624.45,0.187345,6.330295,0.03751931,3.25483,0.3414081,-0.00505709,1.156633,6.217086
1624.65,0.1888004,6.337529,0.03901364,3.258848,0.3414867,-0.005091629,1.156551,6.217086
1624.85,0.190254,6.343316,0.04050758,3.263035,0.341572,-0.005131706,1.156455,6.217086
1625.05,0.1917057,6.343678,0.04200111,3.264682,0.3416535,-0.005173393,1.156355,6.217086
1625.25,0.1931555,6.344763,0.04349422,3.26689,0.3417318,-0.005214703,1.15625,6.217086
1625.45,0.1946034,6.343678,0.04498691,3.267824,0.341802,-0.005254523,1.156147,6.217086
1625.65,0.1960494,6.34621,0.04647914,3.270043,0.3418656,-0.005292235,1.156046,6.217086
1625.85,0.1974934,6.355613,0.04797091,3.275259,0.3419315,-0.005332265,1.155931,6.217086
1626.05,0.1989355,6.356337,0.04946221,3.277391,0.3419975,-0.005377584,1.155805,6.217086
1626.25,0.2003756,6.353082,0.05095301,3.277791,0.3420566,-0.005421523,1.15568,6.217086
1626.45,0.2018138,6.354167,0.0524433,3.279985,0.342111,-0.005462592,1.155553,6.217086
1626.65,0.2032499,6.358869,0.05393308,3.282422,0.342158,-0.005502406,1.155432,6.217086
1626.85,0.2046841,6.368996,0.05542232,3.28764,0.342205,-0.005545187,1.155296,6.217086
1627.05,0.2061162,6.354528,0.05691101,3.284702,0.3422481,-0.00559261,1.155157,6.217086
1627.25,0.2075463,6.371528,0.05839913,3.291966,0.3422861,-0.005631242,1.155017,6.217086
1627.45,0.2089744,6.382017,0.05988667,3.296889,0.342324,-0.005680175,1.154858,6.217086
1627.65,0.2104004,6.37623,0.06137361,3.296729,0.3423584,-0.005734666,1.154689,6.217086
1627.85,0.2118243,6.376953,0.06285995,3.29913,0.3423881,-0.005785404,1.154516,6.217086
1628.05,0.2132461,6.389974,0.06434567,3.305071,0.3424139,-0.005836787,1.154331,6.217086
1628.25,0.2146658,6.383825,0.06583074,3.304122,0.3424343,-0.005894123,1.154145,6.217086
1628.45,0.2160834,6.385272,0.06731517,3.305935,0.3424489,-0.005945174,1.153966,6.217086
1628.65,0.2174989,6.383463,0.06879892,3.307707,0.3424593,-0.005997591,1.153773,6.217086
1628.851,0.2189193,6.384549,0.070282,3.308632,0.3424643,-0.006045015,1.153597,6.217086
1629.05,0.2203234,6.391421,0.07176444,3.31291,0.3424651,-0.006093794,1.153406,6.217086
1629.25,0.2217323,6.386357,0.0732461,3.313816,0.3424611,-0.006148023,1.153195,6.217086
1629.45,0.2231391,6.395038,0.07472704,3.316603,0.3424532,-0.006194053,1.153008,6.217086
1629.65,0.2245437,6.395038,0.07620723,3.319877,0.342439,-0.006249724,1.152783,6.217086
1629.85,0.2259461,6.386357,0.07768667,3.318224,0.3424209,-0.006301225,1.15257,6.217086
1630.05,0.2273463,6.406611,0.07916533,3.326011,0.3423983,-0.006348117,1.152355,6.217086
1630.25,0.2287442,6.405165,0.08064321,3.327778,0.3423674,-0.006408305,1.152107,6.217086
1630.45,0.2301398,6.402995,0.0821203,3.328327,0.3423325,-0.006464911,1.151866,6.217086
1630.65,0.2315332,6.399739,0.08359656,3.329672,0.3422913,-0.006520837,1.151613,6.217086
1630.85,0.2329243,6.409143,0.085072,3.332893,0.3422491,-0.006570765,1.151381,6.217086
1631.05,0.2343131,6.406611,0.0865466,3.334819,0.3421966,-0.006628385,1.151116,6.217086
1631.25,0.2356995,6.423973,0.08802033,3.341705,0.3421377,-0.006683842,1.150843,6.217086
1631.45,0.2370837,6.415654,0.08949319,3.340203,0.3420724,-0.006749308,1.150561,6.217086
1631.65,0.2384655,6.41493,0.09096517,3.341908,0.3420028,-0.006807756,1.150281,6.217086
1631.85,0.239845,6.425419,0.09243624,3.346702,0.3419267,-0.006864918,1.149993,6.217086
1632.05,0.2412221,6.422526,0.0939064,3.346959,0.3418448,-0.006927993,1.149699,6.217086
1632.25,0.2425968,6.426866,0.09537563,3.350259,0.3417558,-0.006988377,1.149397,6.217086
1632.45,0.2439691,6.438802,0.09684391,3.355156,0.3416594,-0.007050937,1.149084,6.217086
1632.65,0.245339,6.441696,0.09831122,3.358095,0.3415488,-0.007122795,1.148742,6.217086
1632.85,0.2467065,6.440972,0.09977756,3.3591,0.3414333,-0.007195059,1.148399,6.217086
1633.05,0.2480715,6.44278,0.1012429,3.361092,0.3413125,-0.007265228,1.148055,6.217086
1633.251,0.2494409,6.445313,0.1027073,3.36325,0.3411858,-0.007335329,1.147707,6.217086
1633.45,0.2507943,6.442057,0.1041707,3.364051,0.3410511,-0.007406316,1.14735,6.217086
1633.65,0.2521519,6.448206,0.105633,3.367878,0.3409075,-0.007474797,1.146982,6.217086
1633.85,0.2535071,6.452908,0.1070942,3.369847,0.340761,-0.007545206,1.146618,6.217086
1634.05,0.2548598,6.440972,0.1085544,3.368788,0.3406014,-0.007619098,1.146233,6.217086
1634.25,0.2562099,6.456525,0.1100136,3.374369,0.340444,-0.007682188,1.145864,6.217086
1634.45,0.2575576,6.454355,0.1114716,3.375393,0.3402703,-0.007756436,1.145467,6.217086
1634.65,0.2589027,6.461227,0.1129285,3.37918,0.3400878,-0.007828387,1.145061,6.217086
1634.85,0.2602452,6.459056,0.1143843,3.379515,0.3399002,-0.007903621,1.144652,6.217086
1635.05,0.2615852,6.45978,0.115839,3.381026,0.33971,-0.007975357,1.144248,6.217086
1635.25,0.2629226,6.453269,0.1172925,3.380453,0.3395176,-0.008045631,1.143848,6.217086
1635.45,0.2642573,6.458695,0.1187449,3.383611,0.3393226,-0.008110042,1.14345,6.217086
1635.65,0.2655895,6.46412,0.1201961,3.386725,0.3391157,-0.008177778,1.143036,6.217086
1635.85,0.2669191,6.453631,0.1216461,3.385151,0.3389029,-0.008247825,1.142618,6.217086
1636.051,0.2682526,6.465929,0.1230949,3.389843,0.3386935,-0.008308719,1.142214,6.217086
1636.25,0.2695703,6.46412,0.1245426,3.390204,0.3384754,-0.008376668,1.141799,6.217086
1636.45,0.2708919,6.466652,0.1259889,3.393456,0.3382415,-0.008444079,1.141361,6.217086
1636.65,0.2722108,6.476779,0.127434,3.397436,0.3380004,-0.00851205,1.140917,6.217086
1636.851,0.2735337,6.474247,0.1288778,3.398819,0.3377375,-0.008587795,1.14044,6.217086
1637.05,0.2748407,6.471354,0.1303205,3.399049,0.337477,-0.008659306,1.139974,6.217086
1637.25,0.2761515,6.480396,0.1317618,3.402675,0.3372151,-0.008727135,1.139513,6.217086
1637.45,0.2774596,6.486545,0.1332017,3.406498,0.3369278,-0.008802369,1.139013,6.217086
1637.65,0.278765,6.48546,0.1346404,3.406476,0.3366425,-0.008879393,1.138524,6.217086
1637.85,0.2800676,6.4898,0.1360777,3.409612,0.3363447,-0.008955205,1.13802,6.217086
1638.05,0.2813675,6.493779,0.1375137,3.413003,0.3360231,-0.009035242,1.137483,6.217086
1638.25,0.2826646,6.495225,0.1389483,3.414101,0.335699,-0.009115912,1.136948,6.217086
1638.45,0.2839589,6.492332,0.1403815,3.415018,0.3353639,-0.009196872,1.136402,6.217086
1638.65,0.2852504,6.490885,0.1418133,3.41483,0.3350425,-0.009272008,1.135885,6.217086
1638.85,0.2865391,6.489077,0.1432438,3.416556,0.334707,-0.009346041,1.135351,6.217086
1639.05,0.2878249,6.493417,0.1446728,3.417167,0.3343931,-0.009414449,1.134857,6.217086
1639.25,0.2891079,6.495587,0.1461004,3.420698,0.3340462,-0.009487743,1.134316,6.217086
1639.45,0.2903881,6.487992,0.1475265,3.420155,0.3336924,-0.009561288,1.133769,6.217086
1639.65,0.2916654,6.508246,0.1489512,3.425956,0.3333487,-0.009627108,1.133243,6.217086
1639.85,0.2929398,6.515119,0.1503745,3.430439,0.3329502,-0.009710488,1.132639,6.217086
1640.05,0.2942113,6.506076,0.1517962,3.428927,0.3325459,-0.009796918,1.132031,6.217086
1640.25,0.2954799,6.502821,0.1532164,3.429317,0.3321508,-0.009874272,1.131444,6.217086
1640.45,0.2967456,6.508608,0.1546351,3.431777,0.3317577,-0.009947401,1.130865,6.217086
1640.651,0.2980147,6.510778,0.1560523,3.434209,0.3313416,-0.0100249,1.130256,6.217086
1640.85,0.2992682,6.507161,0.157468,3.433696,0.3309311,-0.01010136,1.129661,6.217086
1641.05,0.3005251,6.496311,0.1588821,3.433104,0.3305117,-0.01017444,1.129059,6.217086
1641.25,0.301779,6.518012,0.1602946,3.438418,0.3301185,-0.0102361,1.128498,6.217086
1641.45,0.30303,6.504268,0.1617055,3.437059,0.3296791,-0.01031507,1.127875,6.217086
1641.651,0.3042842,6.519459,0.1631148,3.441085,0.3292672,-0.01038043,1.127296,6.217086
1641.85,0.3055229,6.51765,0.1645226,3.442422,0.3288183,-0.01045773,1.126668,6.217086
1642.05,0.3067648,6.524884,0.1659286,3.445372,0.3283658,-0.01053221,1.12604,6.217086
1642.25,0.3080037,6.519097,0.1673331,3.446085,0.3278836,-0.01061243,1.125375,6.217086
1642.45,0.3092395,6.517289,0.1687358,3.446089,0.3274191,-0.0106854,1.12474,6.217086
1642.65,0.3104723,6.522714,0.1701369,3.448104,0.3269596,-0.01075517,1.124115,6.217086
1642.85,0.3117021,6.516565,0.1715364,3.44869,0.3264742,-0.01082886,1.123458,6.217086
1643.05,0.3129287,6.529586,0.1729341,3.451741,0.3260114,-0.01089519,1.122836,6.217086
1643.25,0.3141523,6.522352,0.1743301,3.452013,0.3255101,-0.01097179,1.122166,6.217086
1643.45,0.3153728,6.529224,0.1757244,3.454782,0.3250155,-0.01104093,1.121509,6.217086
1643.65,0.3165902,6.533565,0.177117,3.456504,0.32451,-0.01111433,1.120841,6.217086
1643.85,0.3178044,6.524884,0.1785078,3.457161,0.3239687,-0.01119124,1.120129,6.217086
1644.05,0.3190155,6.531394,0.1798968,3.457429,0.3234781,-0.01125774,1.119488,6.217086
1644.25,0.3202235,6.527054,0.1812841,3.458347,0.3229594,-0.01132882,1.118813,6.217086
1644.45,0.3214283,6.529224,0.1826695,3.459291,0.3224567,-0.01139453,1.118162,6.217086
1644.65,0.3226299,6.53031,0.1840532,3.459711,0.3219628,-0.01146023,1.117526,6.217086
1644.85,0.3238283,6.519459,0.185435,3.459555,0.3214468,-0.01152604,1.116863,6.217086
1645.05,0.3250236,6.540437,0.186815,3.465713,0.3209368,-0.01158246,1.116212,6.217086
1645.25,0.3262156,6.542607,0.1881932,3.467407,0.3203778,-0.0116549,1.1155,6.217086
1645.45,0.3274044,6.542245,0.1895695,3.468408,0.3198102,-0.01172785,1.114781,6.217086
1645.651,0.3285959,6.541883,0.1909439,3.470338,0.3192226,-0.01179984,1.114039,6.217086
1645.85,0.3297723,6.539352,0.1923165,3.470079,0.3186462,-0.01186956,1.113315,6.217086
1646.05,0.3309514,6.547309,0.1936871,3.473067,0.3180652,-0.01193583,1.112589,6.217086
1646.25,0.3321272,6.538629,0.1950558,3.470418,0.3174997,-0.01200714,1.111884,6.217086
1646.45,0.3332998,6.543692,0.1964226,3.473044,0.3169396,-0.01206974,1.111189,6.217086
1646.65,0.334469,6.542245,0.1977874,3.472381,0.3163919,-0.01213463,1.110512,6.217086
1646.85,0.3356349,6.545139,0.1991503,3.475437,0.3158178,-0.01219776,1.109804,6.217086
1647.05,0.3367976,6.549479,0.2005112,3.477832,0.3152242,-0.01226241,1.109075,6.217086
1647.25,0.3379569,6.547309,0.2018702,3.477549,0.3146342,-0.01232862,1.108352,6.217086
1647.45,0.3391129,6.539352,0.2032271,3.476614,0.3140546,-0.01239148,1.107645,6.217086
1647.65,0.3402655,6.544777,0.204582,3.47744,0.3135146,-0.01244626,1.106988,6.217086
1647.85,0.3414148,6.54767,0.2059349,3.48107,0.3129206,-0.01250585,1.106267,6.217086
1648.05,0.3425607,6.5455,0.2072858,3.481532,0.3123195,-0.01256628,1.10554,6.217086
1648.25,0.3437032,6.550926,0.2086346,3.483092,0.3117297,-0.0126236,1.104828,6.217086
1648.45,0.3448423,6.550202,0.2099814,3.484489,0.3111138,-0.01268434,1.104087,6.217086
1648.65,0.3459781,6.550202,0.211326,3.485696,0.3104925,-0.01274358,1.103341,6.217086
1648.85,0.3471104,6.552011,0.2126686,3.486039,0.3098873,-0.01280096,1.102617,6.217086
1649.05,0.3482393,6.551649,0.2140091,3.487587,0.3092628,-0.01285902,1.101871,6.217086
1649.25,0.3493647,6.55816,0.2153475,3.48875,0.3086558,-0.01291513,1.101149,6.217086
1649.45,0.3504867,6.554904,0.2166837,3.490272,0.3080072,-0.01297581,1.100378,6.217086
1649.65,0.3516052,6.565755,0.2180178,3.49276,0.3073716,-0.01303254,1.099625,6.217086
1649.85,0.3527203,6.5625,0.2193498,3.491971,0.3067284,-0.01309622,1.098865,6.217086
1650.05,0.3538319,6.552011,0.2206795,3.491765,0.306077,-0.01315639,1.098098,6.217086
1650.25,0.35494,6.559607,0.2220071,3.493835,0.3054546,-0.0132075,1.097366,6.217086
1650.45,0.3560446,6.562138,0.2233325,3.49495,0.3048152,-0.01326308,1.096615,6.217086
1650.65,0.3571457,6.566117,0.2246557,3.496488,0.304168,-0.01331949,1.095857,6.217086
1650.85,0.3582432,6.566117,0.2259767,3.498423,0.3034865,-0.01337844,1.095061,6.217086
1651.05,0.3593373,6.567564,0.2272954,3.498676,0.3028205,-0.01343581,1.094285,6.217086
1651.25,0.3604277,6.561415,0.2286119,3.498278,0.3021534,-0.01349307,1.093509,6.217086
1651.45,0.3615147,6.561777,0.2299261,3.498744,0.3015112,-0.01354444,1.092763,6.217086
1651.65,0.362598,6.564308,0.2312381,3.500147,0.3008645,-0.01359508,1.092014,6.217086
1651.85,0.3636778,6.566117,0.2325477,3.502192,0.3001909,-0.01364687,1.091234,6.217086
1652.05,0.3647539,6.565755,0.2338551,3.500937,0.2995534,-0.01369843,1.090498,6.217086
1652.25,0.3658265,6.571904,0.2351602,3.504615,0.2988775,-0.01374913,1.089719,6.217086
1652.45,0.3668955,6.562861,0.2364629,3.501684,0.2982313,-0.01380282,1.088975,6.217086
1652.65,0.3679608,6.56684,0.2377633,3.50448,0.2975826,-0.01384914,1.08823,6.217086
1652.851,0.3690279,6.568287,0.2390613,3.504671,0.2969402,-0.01389705,1.087493,6.217086
