t,r,y_raw,y_avg,ym,e,e_ad,u,theta1,theta2,theta3,y_pb,Ts,vent
2079.837402,0.475132,6.041605,6.034268,0.388004,0.156235,0.136235,3.474690,-0.831270,-0.083515,1.951794,5.490029,0.100000,6.000000
2079.937500,0.475376,6.012258,6.029377,0.388440,0.150908,0.130908,3.483469,-0.832184,-0.083525,1.951082,5.490029,0.100000,6.000000
2080.037353,0.475619,6.022040,6.024486,0.388874,0.145582,0.125582,3.487183,-0.833061,-0.083531,1.950398,5.490029,0.100000,6.000000
2080.137451,0.475861,6.022040,6.023263,0.389308,0.143925,0.123925,3.484815,-0.833927,-0.083538,1.949723,5.490029,0.100000,6.000000
2080.237548,0.476102,6.031823,6.026931,0.389741,0.147161,0.127161,3.477356,-0.834816,-0.083544,1.949029,5.490029,0.100004,6.000000
2080.337402,0.476341,6.051388,6.031823,0.390173,0.151620,0.131620,3.471909,-0.835737,-0.083553,1.948310,5.490029,0.100004,6.000000
2080.437255,0.476578,6.031823,6.030600,0.390604,0.149966,0.129966,3.477660,-0.836646,-0.083560,1.947599,5.490029,0.100000,6.000000
2080.537353,0.476816,6.002475,6.026932,0.391034,0.145868,0.125868,3.482406,-0.837527,-0.083568,1.946910,5.490029,0.100000,6.000000
2080.637451,0.477052,6.012258,6.023263,0.391464,0.141770,0.121770,3.485137,-0.838380,-0.083574,1.946243,5.490029,0.100004,6.000000
2080.737304,0.477286,6.041605,6.026932,0.391892,0.145011,0.125011,3.475612,-0.839256,-0.083580,1.945557,5.490029,0.100000,6.000000
2080.837402,0.477520,6.041605,6.029377,0.392319,0.147029,0.127029,3.474238,-0.840146,-0.083588,1.944859,5.490029,0.100004,6.000000
2080.937500,0.477752,6.041605,6.031823,0.392745,0.149049,0.129049,3.471822,-0.841050,-0.083595,1.944150,5.490029,0.100004,6.000000
2081.037353,0.477983,6.031823,6.031823,0.393170,0.148623,0.128623,3.473486,-0.841952,-0.083604,1.943442,5.490029,0.100000,6.000000
2081.137451,0.478213,5.992692,6.024486,0.393595,0.140862,0.120862,3.485418,-0.842800,-0.083611,1.942776,5.490029,0.100000,6.000000
2081.237304,0.478442,6.012258,6.022040,0.394018,0.137993,0.117993,3.483062,-0.843628,-0.083616,1.942125,5.490029,0.100004,6.000000
2081.337402,0.478669,6.031823,6.025709,0.394440,0.141239,0.121239,3.474546,-0.844479,-0.083622,1.941455,5.490029,0.100000,6.000000
2081.437500,0.478896,6.031823,6.028154,0.394862,0.143263,0.123263,3.473166,-0.845345,-0.083628,1.940774,5.490029,0.100000,6.000000
2081.537353,0.479120,6.041605,6.028154,0.395282,0.142843,0.122843,3.474855,-0.846208,-0.083635,1.940094,5.490029,0.100004,6.000000
2081.637451,0.479345,6.041605,6.028154,0.395701,0.142424,0.122424,3.474501,-0.847068,-0.083642,1.939416,5.490029,0.100000,6.000000
2081.737548,0.479568,6.012258,6.024486,0.396120,0.138337,0.118337,3.480321,-0.847900,-0.083648,1.938759,5.490029,0.100000,6.000000
2081.837402,0.479789,6.012258,6.022040,0.396537,0.135474,0.115474,3.481041,-0.848712,-0.083653,1.938118,5.490029,0.100004,6.000000
2081.937500,0.480010,6.051388,6.029377,0.396954,0.142394,0.122394,3.466319,-0.849573,-0.083659,1.937438,5.490029,0.100000,6.000000
2082.037353,0.480229,6.022040,6.030600,0.397369,0.143201,0.123201,3.470028,-0.850440,-0.083667,1.936753,5.490029,0.100000,6.000000
2082.137451,0.480447,6.041605,6.031823,0.397784,0.144010,0.124010,3.468612,-0.851313,-0.083673,1.936062,5.490029,0.100004,6.000000
2082.237548,0.480664,6.012258,6.029377,0.398197,0.141151,0.121151,3.473381,-0.852167,-0.083681,1.935387,5.490029,0.100004,6.000000
2082.337402,0.480879,6.022040,6.026932,0.398610,0.138292,0.118292,3.475096,-0.853000,-0.083686,1.934727,5.490029,0.100004,6.000000
2082.437255,0.481094,6.022040,6.024486,0.399022,0.135435,0.115435,3.476833,-0.853813,-0.083693,1.934082,5.490029,0.100000,6.000000
2082.537353,0.481307,6.041605,6.028155,0.399432,0.138693,0.118693,3.468251,-0.854650,-0.083697,1.933418,5.490029,0.100000,6.000000
2082.637451,0.481520,6.022040,6.029377,0.399842,0.139506,0.119506,3.468894,-0.855493,-0.083705,1.932749,5.490029,0.100004,6.000000
2082.737304,0.481730,6.031823,6.026932,0.400250,0.136652,0.116652,3.473687,-0.856316,-0.083710,1.932096,5.490029,0.100000,6.000000
2082.837402,0.481940,6.022040,6.026932,0.400658,0.136244,0.116244,3.471288,-0.857136,-0.083717,1.931443,5.490029,0.100004,6.000000
2082.937500,0.482149,6.012258,6.023263,0.401065,0.132169,0.112169,3.477153,-0.857928,-0.083721,1.930813,5.490029,0.100004,6.000000
2083.037353,0.482356,6.051388,6.028154,0.401470,0.136655,0.116655,3.465465,-0.858752,-0.083727,1.930158,5.490029,0.100000,6.000000
2083.137451,0.482563,6.041605,6.030600,0.401875,0.138696,0.118696,3.465051,-0.859590,-0.083733,1.929490,5.490029,0.100000,6.000000
2083.237548,0.482768,6.041605,6.033046,0.402279,0.140738,0.120738,3.462568,-0.860443,-0.083739,1.928810,5.490029,0.100000,6.000000
2083.337402,0.482971,6.051388,6.034269,0.402681,0.141558,0.121558,3.462141,-0.861303,-0.083747,1.928125,5.490029,0.100000,6.000000
2083.437500,0.483174,6.031823,6.035491,0.403083,0.142379,0.122379,3.460680,-0.862168,-0.083754,1.927434,5.490029,0.100004,6.000000
2083.537353,0.483375,6.012258,6.033046,0.403484,0.139533,0.119533,3.465444,-0.863014,-0.083761,1.926759,5.490029,0.100000,6.000000
2083.637451,0.483576,6.051388,6.036715,0.403883,0.142802,0.122802,3.456757,-0.863883,-0.083768,1.926065,5.490029,0.100000,6.000000
2083.737548,0.483775,6.041605,6.040383,0.404282,0.146072,0.126072,3.453161,-0.864775,-0.083777,1.925351,5.490029,0.100004,6.000000
2083.837402,0.483972,6.041605,6.039160,0.404680,0.144451,0.124451,3.457859,-0.865657,-0.083784,1.924646,5.490029,0.100004,6.000000
2083.937500,0.484169,6.022040,6.036715,0.405076,0.141609,0.121609,3.460554,-0.866518,-0.083793,1.923956,5.490029,0.100004,6.000000
2084.037597,0.484365,6.031823,6.035491,0.405472,0.139990,0.119990,3.460161,-0.867369,-0.083799,1.923275,5.490029,0.100000,6.000000
2084.137451,0.484559,5.992692,6.028154,0.405867,0.132258,0.112258,3.471229,-0.868165,-0.083806,1.922637,5.490029,0.100000,6.000000
2084.237548,0.484752,6.031823,6.028154,0.406260,0.131865,0.111865,3.464715,-0.868958,-0.083810,1.922001,5.490029,0.100000,6.000000
2084.337402,0.484944,6.031823,6.030600,0.406653,0.133918,0.113918,3.460172,-0.869767,-0.083817,1.921352,5.490029,0.100000,6.000000
2084.437500,0.485135,6.051388,6.030600,0.407045,0.133526,0.113526,3.461837,-0.870573,-0.083821,1.920705,5.490029,0.100000,6.000000
2084.537353,0.485324,6.022040,6.028154,0.407435,0.130690,0.110690,3.465631,-0.871359,-0.083828,1.920074,5.490029,0.100000,6.000000
2084.637451,0.485513,6.031823,6.026931,0.407825,0.129077,0.109077,3.465305,-0.872133,-0.083831,1.919451,5.490029,0.100000,6.000000
2084.737304,0.485699,6.051388,6.030600,0.408214,0.132356,0.112356,3.457645,-0.872932,-0.083838,1.918809,5.490029,0.100004,6.000000
2084.837402,0.485885,6.041605,6.031823,0.408601,0.133192,0.113192,3.458241,-0.873736,-0.083843,1.918162,5.490029,0.100004,6.000000
2084.937500,0.486070,6.022040,6.035491,0.408988,0.136474,0.116474,3.452589,-0.874564,-0.083850,1.917495,5.490029,0.100004,6.000000
2085.037353,0.486254,6.051388,6.037937,0.409374,0.138534,0.118534,3.451051,-0.875407,-0.083856,1.916815,5.490029,0.100000,6.000000
2085.137451,0.486436,6.022040,6.036715,0.409758,0.136927,0.116927,3.454755,-0.876239,-0.083864,1.916145,5.490029,0.100004,6.000000
2085.237548,0.486617,6.022040,6.033046,0.410142,0.132875,0.112875,3.459586,-0.877043,-0.083869,1.915496,5.490029,0.100004,6.000000
2085.337402,0.486797,6.041605,6.035492,0.410525,0.134938,0.114938,3.451906,-0.877861,-0.083876,1.914836,5.490029,0.100000,6.000000
2085.437500,0.486976,6.061171,6.039160,0.410906,0.138225,0.118225,3.447235,-0.878703,-0.083882,1.914156,5.490029,0.100000,6.000000
2085.537597,0.487153,6.041605,6.037938,0.411287,0.136621,0.116621,3.451958,-0.879534,-0.083890,1.913484,5.490029,0.100000,6.000000
2085.637451,0.487330,6.012258,6.034269,0.411666,0.132573,0.112573,3.456792,-0.880337,-0.083896,1.912836,5.490029,0.100000,6.000000
2085.737548,0.487505,6.022040,6.034269,0.412045,0.132195,0.112195,3.453296,-0.881137,-0.083902,1.912188,5.490029,0.100004,6.000000
2085.837402,0.487678,6.031823,6.031823,0.412423,0.129371,0.109371,3.457084,-0.881917,-0.083907,1.911557,5.490029,0.100000,6.000000
2085.937500,0.487851,6.031823,6.033046,0.412799,0.130217,0.110217,3.452528,-0.882703,-0.083912,1.910920,5.490029,0.100004,6.000000
2086.037597,0.488023,6.051388,6.036714,0.413175,0.133510,0.113510,3.446828,-0.883513,-0.083918,1.910263,5.490029,0.100000,6.000000
2086.137451,0.488193,6.041605,6.036714,0.413549,0.133136,0.113136,3.449467,-0.884321,-0.083925,1.909608,5.490029,0.100004,6.000000
2086.237548,0.488362,6.022040,6.031823,0.413922,0.127871,0.107871,3.457460,-0.885092,-0.083931,1.908983,5.490029,0.100004,6.000000
2086.337646,0.488530,6.022040,6.029377,0.414295,0.125053,0.105053,3.457170,-0.885842,-0.083935,1.908374,5.490029,0.100004,6.000000
2086.437500,0.488697,6.041605,6.033046,0.414666,0.128350,0.108350,3.448403,-0.886617,-0.083940,1.907745,5.490029,0.100004,6.000000
2086.537353,0.488862,6.041605,6.035491,0.415037,0.130425,0.110425,3.446848,-0.887406,-0.083946,1.907103,5.490029,0.100000,6.000000
2086.637451,0.489026,6.061171,6.039160,0.415406,0.133724,0.113724,3.442136,-0.888220,-0.083952,1.906442,5.490029,0.100000,6.000000
2086.737548,0.489189,6.041605,6.040383,0.415774,0.134579,0.114579,3.442643,-0.889039,-0.083959,1.905775,5.490029,0.100004,6.000000
2086.837402,0.489351,6.002475,6.034268,0.416142,0.128097,0.108097,3.453770,-0.889813,-0.083965,1.905145,5.490029,0.100004,6.000000
2086.937500,0.489512,6.012258,6.030600,0.416508,0.124063,0.104063,3.454558,-0.890558,-0.083969,1.904538,5.490029,0.100000,6.000000
2087.037597,0.489671,6.041605,6.033046,0.416873,0.126143,0.106143,3.446851,-0.891318,-0.083974,1.903919,5.490029,0.100000,6.000000
2087.137451,0.489829,6.061171,6.037937,0.417238,0.130670,0.110670,3.440022,-0.892111,-0.083980,1.903272,5.490029,0.100000,6.000000
2087.237548,0.489986,6.051388,6.039159,0.417601,0.131529,0.111529,3.441560,-0.892910,-0.083986,1.902620,5.490029,0.100000,6.000000
2087.337402,0.490142,6.012258,6.035491,0.417963,0.127499,0.107499,3.448480,-0.893681,-0.083992,1.901991,5.490029,0.100000,6.000000
2087.437500,0.490297,5.992692,6.026931,0.418324,0.118578,0.098578,3.459804,-0.894388,-0.083996,1.901414,5.490029,0.100004,6.000000
2087.537597,0.490450,6.002475,6.022040,0.418684,0.113326,0.093326,3.460728,-0.895057,-0.083999,1.900867,5.490029,0.100000,6.000000
2087.637451,0.490602,6.041605,6.026931,0.419043,0.117859,0.097859,3.447797,-0.895760,-0.084002,1.900293,5.490029,0.100000,6.000000
2087.737548,0.490753,6.051388,6.031823,0.419401,0.122392,0.102392,3.443044,-0.896494,-0.084006,1.899691,5.490029,0.100000,6.000000
2087.837646,0.490903,6.041605,6.031823,0.419758,0.122035,0.102035,3.446744,-0.897227,-0.084011,1.899092,5.490029,0.100000,6.000000
2087.937500,0.491051,6.012258,6.025708,0.420114,0.115565,0.095565,3.456957,-0.897913,-0.084015,1.898530,5.490029,0.100004,6.000000
2088.037597,0.491199,6.012258,6.020817,0.420469,0.110318,0.090318,3.459958,-0.898562,-0.084017,1.897998,5.490029,0.100000,6.000000
2088.137451,0.491345,6.051388,6.025708,0.420823,0.114856,0.094856,3.447016,-0.899243,-0.084020,1.897439,5.490029,0.100000,6.000000
2088.237548,0.491490,6.041605,6.031823,0.421176,0.120617,0.100617,3.440125,-0.899966,-0.084024,1.896846,5.490029,0.100004,6.000000
2088.337646,0.491634,6.061171,6.039159,0.421528,0.127602,0.107602,3.432085,-0.900739,-0.084029,1.896211,5.490029,0.100004,6.000000
2088.437500,0.491776,6.051388,6.040382,0.421879,0.128475,0.108475,3.435653,-0.901519,-0.084036,1.895570,5.490029,0.100004,6.000000
2088.537597,0.491917,6.012258,6.035491,0.422228,0.123233,0.103233,3.444724,-0.902262,-0.084041,1.894960,5.490029,0.100004,6.000000
2088.637451,0.492057,6.022040,6.033045,0.422577,0.120439,0.100439,3.444436,-0.902984,-0.084045,1.894366,5.490029,0.100000,6.000000
2088.737548,0.492196,6.041605,6.036714,0.422925,0.123760,0.103760,3.435563,-0.903731,-0.084050,1.893751,5.490029,0.100004,6.000000
2088.837402,0.492334,6.051388,6.041605,0.423271,0.128305,0.108305,3.429665,-0.904511,-0.084056,1.893109,5.490029,0.100004,6.000000
2088.937500,0.492470,6.041605,6.040383,0.423617,0.126737,0.106737,3.435421,-0.905279,-0.084062,1.892476,5.490029,0.100000,6.000000
2089.037597,0.492605,6.012258,6.036715,0.423961,0.122724,0.102724,3.440320,-0.906019,-0.084067,1.891867,5.490029,0.100000,6.000000
2089.137451,0.492739,6.012258,6.030600,0.424305,0.116266,0.096266,3.447464,-0.906713,-0.084071,1.891295,5.490029,0.100004,6.000000
2089.237548,0.492872,6.022040,6.026932,0.424647,0.112255,0.092255,3.448329,-0.907378,-0.084074,1.890746,5.490029,0.100000,6.000000
2089.337646,0.493004,6.031823,6.029377,0.424989,0.114360,0.094360,3.440591,-0.908058,-0.084077,1.890185,5.490029,0.100004,6.000000
2089.437500,0.493134,6.041605,6.031823,0.425329,0.116465,0.096465,3.437973,-0.908754,-0.084081,1.889610,5.490029,0.100004,6.000000
2089.537597,0.493263,6.051388,6.033046,0.425668,0.117348,0.097348,3.437474,-0.909456,-0.084085,1.889030,5.490029,0.100004,6.000000
2089.637451,0.493391,6.022040,6.029377,0.426006,0.113342,0.093342,3.444497,-0.910129,-0.084089,1.888473,5.490029,0.100000,6.000000
2089.737548,0.493518,6.022040,6.026932,0.426344,0.110559,0.090559,3.445296,-0.910783,-0.084092,1.887933,5.490029,0.100004,6.000000
2089.837646,0.493643,6.061171,6.033046,0.426680,0.116337,0.096337,3.432149,-0.911478,-0.084095,1.887357,5.490029,0.100004,6.000000
2089.937500,0.493767,6.041605,6.036715,0.427015,0.119670,0.099670,3.430433,-0.912198,-0.084100,1.886762,5.490029,0.100000,6.000000
2090.037597,0.493890,6.012258,6.035491,0.427349,0.118113,0.098113,3.435208,-0.912907,-0.084105,1.886175,5.490029,0.100000,6.000000
2090.137695,0.494012,6.031823,6.035491,0.427682,0.117780,0.097780,3.433732,-0.913613,-0.084109,1.885589,5.490029,0.100004,6.000000
2090.237548,0.494133,6.002475,6.030600,0.428014,0.112557,0.092557,3.441868,-0.914282,-0.084113,1.885035,5.490029,0.100004,6.000000
2090.337646,0.494252,6.031823,6.028154,0.428345,0.109781,0.089781,3.441637,-0.914931,-0.084115,1.884496,5.490029,0.100000,6.000000
2090.437744,0.494370,6.061171,6.033046,0.428674,0.114342,0.094342,3.430598,-0.915613,-0.084119,1.883930,5.490029,0.100000,6.000000
2090.537597,0.494487,6.031823,6.034268,0.429003,0.115236,0.095236,3.432134,-0.916301,-0.084123,1.883358,5.490029,0.100000,6.000000
2090.637451,0.494603,6.041605,6.031823,0.429331,0.112463,0.092463,3.437019,-0.916970,-0.084127,1.882802,5.490029,0.100004,6.000000
2090.737548,0.494717,6.012258,6.028154,0.429657,0.108468,0.088468,3.440992,-0.917610,-0.084130,1.882270,5.490029,0.100004,6.000000
2090.837646,0.494831,6.022040,6.029377,0.429983,0.109365,0.089365,3.435361,-0.918257,-0.084132,1.881732,5.490029,0.100004,6.000000
2090.937500,0.494943,6.022040,6.028154,0.430307,0.107818,0.087818,3.438136,-0.918893,-0.084136,1.881203,5.490029,0.100004,6.000000
2091.037597,0.495053,6.041605,6.033046,0.430631,0.112386,0.092386,3.428102,-0.919562,-0.084138,1.880646,5.490029,0.100000,6.000000
2091.137451,0.495163,6.041605,6.034269,0.430953,0.113287,0.093287,3.429630,-0.920237,-0.084143,1.880083,5.490029,0.100000,6.000000
2091.237548,0.495271,6.041605,6.031824,0.431274,0.110520,0.090520,3.434525,-0.920893,-0.084146,1.879537,5.490029,0.100004,6.000000
2091.337646,0.495379,6.022040,6.030601,0.431595,0.108977,0.088977,3.434198,-0.921537,-0.084150,1.878999,5.490029,0.100000,6.000000
2091.437500,0.495484,6.012258,6.026932,0.431914,0.104989,0.084989,3.439221,-0.922153,-0.084152,1.878485,5.490029,0.100004,6.000000
2091.537597,0.495589,6.002475,6.025710,0.432232,0.103448,0.083448,3.437902,-0.922758,-0.084154,1.877980,5.490029,0.100004,6.000000
2091.637695,0.495693,6.022040,6.025710,0.432549,0.103131,0.083131,3.436493,-0.923361,-0.084156,1.877477,5.490029,0.100000,6.000000
2091.737548,0.495795,6.022040,6.025710,0.432865,0.102815,0.082815,3.436113,-0.923961,-0.084159,1.876975,5.490029,0.100004,6.000000
2091.837646,0.495896,6.041605,6.025710,0.433180,0.102500,0.082500,3.435732,-0.924560,-0.084161,1.876475,5.490029,0.100000,6.000000
2091.937744,0.495996,5.992692,6.019595,0.433494,0.096072,0.076072,3.446150,-0.925111,-0.084163,1.876013,5.490029,0.100000,6.000000
2092.037597,0.496094,6.012258,6.015926,0.433806,0.092091,0.072091,3.447149,-0.925634,-0.084163,1.875575,5.490029,0.100004,6.000000
2092.137695,0.496192,6.051388,6.019595,0.434118,0.095447,0.075447,3.437269,-0.926182,-0.084165,1.875116,5.490029,0.100000,6.000000
2092.237548,0.496288,6.022040,6.020818,0.434429,0.096360,0.076360,3.437857,-0.926736,-0.084166,1.874652,5.490029,0.100004,6.000000
2092.337646,0.496383,6.031823,6.024486,0.434738,0.099718,0.079718,3.432053,-0.927314,-0.084168,1.874167,5.490029,0.100004,6.000000
2092.437744,0.496476,6.041605,6.026931,0.435047,0.101855,0.081855,3.430440,-0.927908,-0.084170,1.873668,5.490029,0.100004,6.000000
2092.537597,0.496569,6.002475,6.024486,0.435354,0.099102,0.079102,3.436433,-0.928483,-0.084172,1.873186,5.490029,0.100000,6.000000
2092.637451,0.496660,5.982910,6.017148,0.435661,0.091459,0.071459,3.446987,-0.929001,-0.084173,1.872750,5.490029,0.100000,6.000000
2092.737548,0.496750,6.022040,6.020817,0.435966,0.094822,0.074822,3.433994,-0.929545,-0.084174,1.872294,5.490029,0.100000,6.000000
2092.837646,0.496839,6.031823,6.023263,0.436270,0.096964,0.076964,3.432401,-0.930104,-0.084176,1.871824,5.490029,0.100000,6.000000
2092.937500,0.496926,6.031823,6.020817,0.436573,0.094215,0.074215,3.438425,-0.930642,-0.084177,1.871370,5.490029,0.100000,6.000000
2093.037597,0.497013,6.012258,6.019595,0.436875,0.092690,0.072690,3.438184,-0.931171,-0.084179,1.870925,5.490029,0.100000,6.000000
2093.137695,0.497098,5.992692,6.014703,0.437176,0.087498,0.067498,3.445486,-0.931661,-0.084180,1.870512,5.490029,0.100000,6.000000
2093.237548,0.497182,5.982910,6.007367,0.437476,0.079861,0.059861,3.454074,-0.932096,-0.084180,1.870146,5.490029,0.100004,6.000000
2093.337646,0.497265,6.031823,6.011035,0.437775,0.083231,0.063231,3.441138,-0.932555,-0.084179,1.869758,5.490029,0.100000,6.000000
2093.437744,0.497346,6.031823,6.017149,0.438073,0.089047,0.069047,3.433098,-0.933057,-0.084180,1.869335,5.490029,0.100004,6.000000
2093.537597,0.497426,6.012258,6.015926,0.438369,0.087527,0.067527,3.440090,-0.933547,-0.084181,1.868920,5.490029,0.100004,6.000000
2093.637695,0.497505,6.012258,6.013480,0.438665,0.084786,0.064786,3.443086,-0.934018,-0.084182,1.868522,5.490029,0.100000,6.000000
2093.737548,0.497583,6.012258,6.011034,0.438959,0.082046,0.062046,3.445071,-0.934469,-0.084182,1.868141,5.490029,0.100000,6.000000
2093.837646,0.497659,6.031823,6.013480,0.439253,0.084198,0.064198,3.438387,-0.934935,-0.084182,1.867746,5.490029,0.100000,6.000000
2093.937744,0.497735,6.031823,6.018372,0.439545,0.088797,0.068797,3.431455,-0.935435,-0.084183,1.867323,5.490029,0.100000,6.000000
2094.037597,0.497809,6.031823,6.024486,0.439836,0.094620,0.074620,3.424370,-0.935978,-0.084184,1.866863,5.490029,0.100004,6.000000
2094.137695,0.497882,6.031823,6.024486,0.440126,0.094330,0.074330,3.429134,-0.936518,-0.084186,1.866405,5.490029,0.100004,6.000000
2094.237792,0.497953,5.992692,6.019594,0.440415,0.089150,0.069150,3.437449,-0.937020,-0.084188,1.865979,5.490029,0.100004,6.000000
2094.337646,0.498024,5.992692,6.017148,0.440703,0.086416,0.066416,3.437335,-0.937503,-0.084188,1.865569,5.490029,0.100000,6.000000
2094.437744,0.498093,6.012258,6.017148,0.440990,0.086129,0.066129,3.434947,-0.937984,-0.084189,1.865161,5.490029,0.100004,6.000000
2094.537597,0.498161,6.022040,6.018371,0.441276,0.087066,0.067066,3.432440,-0.938472,-0.084190,1.864746,5.490029,0.100000,6.000000
2094.637695,0.498227,6.022040,6.017148,0.441561,0.085559,0.065559,3.435307,-0.938948,-0.084191,1.864341,5.490029,0.100004,6.000000
2094.737548,0.498293,6.002475,6.013480,0.441844,0.081606,0.061606,3.440480,-0.939396,-0.084191,1.863960,5.490029,0.100004,6.000000
2094.837646,0.498357,6.002475,6.009811,0.442127,0.077655,0.057655,3.443621,-0.939816,-0.084192,1.863603,5.490029,0.100004,6.000000
2094.937744,0.498420,6.002475,6.006143,0.442408,0.073706,0.053706,3.446790,-0.940206,-0.084191,1.863270,5.490029,0.100000,6.000000
2095.037597,0.498482,6.031823,6.011034,0.442688,0.078317,0.058317,3.434732,-0.940631,-0.084191,1.862909,5.490029,0.100000,6.000000
2095.137695,0.498542,6.022040,6.014703,0.442968,0.081706,0.061706,3.432023,-0.941079,-0.084192,1.862526,5.490029,0.100004,6.000000
2095.237548,0.498602,6.022040,6.015926,0.443246,0.082651,0.062651,3.432614,-0.941535,-0.084192,1.862138,5.490029,0.100000,6.000000
2095.337646,0.498660,6.012258,6.014704,0.443523,0.081152,0.061152,3.435500,-0.941980,-0.084193,1.861758,5.490029,0.100004,6.000000
2095.437744,0.498717,6.031823,6.015926,0.443799,0.082098,0.062098,3.431972,-0.942431,-0.084193,1.861372,5.490029,0.100004,6.000000
2095.537597,0.498772,6.041605,6.020818,0.444074,0.086715,0.066715,3.423947,-0.942917,-0.084194,1.860957,5.490029,0.100000,6.000000
2095.637695,0.498827,6.041605,6.025709,0.444347,0.091332,0.071332,3.418973,-0.943436,-0.084195,1.860514,5.490029,0.100000,6.000000
2095.737792,0.498880,6.031823,6.029377,0.444620,0.094728,0.074728,3.416140,-0.943979,-0.084198,1.860049,5.490029,0.100004,6.000000
2095.837646,0.498932,6.022040,6.028154,0.444892,0.093233,0.073233,3.420984,-0.944512,-0.084200,1.859592,5.490029,0.100004,6.000000
2095.937744,0.498983,6.022040,6.028154,0.445162,0.092963,0.072963,3.419535,-0.945043,-0.084202,1.859138,5.490029,0.100000,6.000000
2096.037597,0.499032,6.012258,6.026931,0.445432,0.091470,0.071470,3.421300,-0.945564,-0.084204,1.858692,5.490029,0.100000,6.000000
2096.137695,0.499080,6.051388,6.031823,0.445700,0.096094,0.076094,3.411114,-0.946118,-0.084205,1.858217,5.490029,0.100004,6.000000
2096.237792,0.499127,6.031823,6.031823,0.445967,0.095826,0.075826,3.414783,-0.946670,-0.084209,1.857744,5.490029,0.100000,6.000000
2096.337646,0.499173,6.041605,6.031823,0.446233,0.095560,0.075560,3.414332,-0.947220,-0.084210,1.857272,5.490029,0.100004,6.000000
2096.437744,0.499218,6.002475,6.026932,0.446498,0.090404,0.070404,3.422633,-0.947733,-0.084213,1.856832,5.490029,0.100000,6.000000
2096.537841,0.499261,5.992692,6.022040,0.446762,0.085249,0.065249,3.426855,-0.948208,-0.084214,1.856423,5.490029,0.100004,6.000000
2096.637695,0.499303,5.992692,6.018372,0.447025,0.081318,0.061318,3.428924,-0.948655,-0.084215,1.856040,5.490029,0.100000,6.000000
2096.737548,0.499344,6.041605,6.020818,0.447286,0.083502,0.063502,3.421103,-0.949118,-0.084215,1.855642,5.490029,0.100000,6.000000
2096.837646,0.499383,6.022040,6.022041,0.447547,0.084465,0.064465,3.420601,-0.949588,-0.084217,1.855238,5.490029,0.100000,6.000000
2096.937744,0.499422,6.031823,6.019595,0.447806,0.081759,0.061759,3.425633,-0.950038,-0.084218,1.854851,5.490029,0.100000,6.000000
2097.037597,0.499459,5.992692,6.014704,0.448065,0.076610,0.056610,3.431977,-0.950451,-0.084219,1.854496,5.490029,0.100004,6.000000
2097.137695,0.499495,5.992692,6.008590,0.448322,0.070238,0.050238,3.438490,-0.950817,-0.084218,1.854180,5.490029,0.100004,6.000000
2097.237792,0.499529,6.041605,6.013481,0.448578,0.074873,0.054873,3.424289,-0.951217,-0.084219,1.853836,5.490029,0.100004,6.000000
2097.337646,0.499563,6.031823,6.018372,0.448833,0.079510,0.059510,3.419316,-0.951651,-0.084219,1.853462,5.490029,0.100000,6.000000
2097.437744,0.499595,6.041605,6.024486,0.449087,0.085370,0.065370,3.412112,-0.952128,-0.084220,1.853051,5.490029,0.100000,6.000000
2097.537597,0.499626,6.022040,6.022040,0.449340,0.082671,0.062671,3.421247,-0.952585,-0.084221,1.852657,5.490029,0.100004,6.000000
2097.637695,0.499656,5.992692,6.018372,0.449592,0.078751,0.058751,3.425386,-0.953013,-0.084222,1.852287,5.490029,0.100004,6.000000
2097.737792,0.499684,6.002475,6.014703,0.449842,0.074832,0.054832,3.428524,-0.953413,-0.084223,1.851941,5.490029,0.100004,6.000000
2097.837646,0.499712,6.031823,6.019595,0.450092,0.079474,0.059474,3.416320,-0.953847,-0.084223,1.851567,5.490029,0.100004,6.000000
2097.937744,0.499738,6.012258,6.022040,0.450340,0.081670,0.061670,3.415678,-0.954297,-0.084224,1.851178,5.490029,0.100004,6.000000
2098.037841,0.499763,6.031823,6.020817,0.450587,0.080201,0.060201,3.419547,-0.954736,-0.084225,1.850798,5.490029,0.100000,6.000000
2098.137695,0.499786,5.992692,6.015926,0.450834,0.075063,0.055063,3.426927,-0.955138,-0.084226,1.850450,5.490029,0.100000,6.000000
2098.237792,0.499808,5.992692,6.009812,0.451079,0.068704,0.048704,3.433454,-0.955493,-0.084226,1.850143,5.490029,0.100000,6.000000
2098.337890,0.499830,6.002475,6.007366,0.451322,0.066014,0.046014,3.432401,-0.955829,-0.084226,1.849852,5.490029,0.100004,6.000000
2098.437744,0.499849,6.041605,6.013481,0.451565,0.071886,0.051886,3.419065,-0.956208,-0.084225,1.849524,5.490029,0.100004,6.000000
2098.537841,0.499868,6.031823,6.017149,0.451807,0.075313,0.055313,3.417290,-0.956611,-0.084226,1.849174,5.490029,0.100004,6.000000
2098.637695,0.499886,6.031823,6.017149,0.452048,0.075072,0.055072,3.420024,-0.957013,-0.084226,1.848826,5.490029,0.100000,6.000000
2098.737792,0.499902,5.992692,6.014703,0.452287,0.072387,0.052387,3.424068,-0.957395,-0.084227,1.848494,5.490029,0.100000,6.000000
2098.837646,0.499917,6.002475,6.011035,0.452525,0.068480,0.048480,3.428271,-0.957749,-0.084227,1.848187,5.490029,0.100000,6.000000
