time,setpoint,vstup,vystup
23.6,0.35,0.517186994278873,0.350420727303573
23.7,0.35,0.517079793872406,0.350427883606844
23.8,0.35,0.516975631345244,0.350433875069276
23.9,0.35,0.516874542775276,0.350438750878813
24,0.35,0.516776556665976,0.350442559747742
24.1,0.35,0.516681694285655,0.350445349846898
24.2,0.35,0.516589970002589,0.35044716874427
24.3,0.35,0.516501391615596,0.35044806334791
24.4,0.35,0.516415960679702,0.350448079853022
24.5,0.35,0.516333672826522,0.350447263693114
24.6,0.35,0.516254518079067,0.350445659495096
24.7,0.35,0.516178481160652,0.35044331103819
24.8,0.35,0.516105541797645,0.350440261216557
24.9,0.35,0.516035675015831,0.350436552005488
25,0.35,0.515968851430145,0.350432224431057
25.1,0.35,0.5159050375276,0.350427318543108
25.2,0.35,0.515844195943223,0.350421873391454
25.3,0.35,0.51578628572886,0.350415927005159
25.4,0.35,0.515731262614712,0.350409516374791
25.5,0.35,0.515679079263498,0.350402677437528
25.6,0.35,0.515629685517155,0.350395445064976
25.7,0.35,0.515583028635995,0.350387853053612
25.8,0.35,0.515539053530275,0.350379934117705
25.9,0.35,0.515497702984147,0.35037171988462
26,0.35,0.515458917871945,0.35036324089238
26.1,0.35,0.515422637366834,0.350354526589378
26.2,0.35,0.515388799141805,0.350345605336123
26.3,0.35,0.515357339563051,0.350336504408921
26.4,0.35,0.515328193875753,0.350327250005373
26.5,0.35,0.515301296382339,0.350317867251592
26.6,0.35,0.515276580613248,0.35030838021104
26.7,0.35,0.515253979490299,0.350298811894871
26.8,0.35,0.515233425482722,0.350289184273701
26.9,0.35,0.515214850755958,0.350279518290696
27,0.35,0.515198187313312,0.35026983387589
27.1,0.35,0.515183367130579,0.350260149961641
27.2,0.35,0.515170322283746,0.350250484499143
27.3,0.35,0.515158985069898,0.350240854475902
27.4,0.35,0.515149288121452,0.350231275934093
27.5,0.35,0.51514116451386,0.35022176398973
27.6,0.35,0.515134547866903,0.350212332852552
27.7,0.35,0.515129372439739,0.35020299584657
27.8,0.35,0.515125573219839,0.350193765431191
27.9,0.35,0.515123086005965,0.350184653222856
28,0.35,0.515121847485349,0.350175670017115
28.1,0.35,0.515121795305224,0.350166825811096
28.2,0.35,0.515122868138871,0.350158129826278
28.3,0.35,0.51512500574634,0.350149590531538
28.4,0.35,0.515128149030011,0.350141215666393
28.5,0.35,0.515132240085159,0.350133012264394
28.6,0.35,0.51513722224568,0.350124986676625
28.7,0.35,0.515143040125162,0.350117144595245
28.8,0.35,0.515149639653439,0.350109491077038
28.9,0.35,0.515156968108823,0.350102030566925
29,0.35,0.515164974146154,0.350094766921387
29.1,0.35,0.515173607820847,0.350087703431779
29.2,0.35,0.515182820609092,0.350080842847474
29.3,0.35,0.515192565424375,0.350074187398825
29.4,0.35,0.515202796630468,0.350067738819895
29.5,0.35,0.515213470051056,0.350061498370932
29.6,0.35,0.515224542976165,0.350055466860568
29.7,0.35,0.515235974165523,0.350049644667692
29.8,0.35,0.51524772384902,0.350044031763003
29.9,0.35,0.515259753724425,0.350038627730197
30,0.35,0.515272026952483,0.350033431786776
30.1,0.35,0.515284508149562,0.350028442804463
30.2,0.35,0.515297163377969,0.350023659329197
30.3,0.35,0.515309960134088,0.3500190796007
30.4,0.35,0.515322867334469,0.350014701571603
30.5,0.35,0.515335855300003,0.350010522926106
30.6,0.35,0.515348895738305,0.350006541098179
30.7,0.35,0.515361961724435,0.350002753289279
30.8,0.35,0.515375027680088,0.349999156485586
30.9,0.35,0.515388069351346,0.349995747474741
31,0.35,0.515401063785135,0.349992522862092
