t,r_l,r_g,r_gf,y,y_pb,u,u_g,u_l,u_pb,active_g,Ki_l,Kp_l
735.2,0,4.4884,4.48840000000015,4.6142578125,4.60270182291667,1.27702089453598,0,1.27702089453598,1.31934088151505,0,1.48,2.77
735.3,0,4.4884,4.48840000000015,4.5703125,4.60270182291667,1.39703912370264,0,1.39703912370264,1.31934088151505,0,1.48,2.77
735.4,0,4.4884,4.48840000000015,4.5703125,4.60270182291667,1.40183274349431,0,1.40183274349431,1.31934088151505,0,1.48,2.77
735.5,0,4.4884,4.48840000000015,4.599609375,4.60270182291667,1.32547401953598,0,1.32547401953598,1.31934088151505,0,1.48,2.77
735.6,0,4.4884,4.48840000000014,4.580078125,4.60270182291667,1.38003326432764,0,1.38003326432764,1.31934088151505,0,1.48,2.77
735.7,0,4.4884,4.48840000000014,4.609375,4.60270182291667,1.30222922786931,0,1.30222922786931,1.31934088151505,0,1.48,2.77
735.8,0,4.4884,4.48840000000014,4.5849609375,4.60270182291667,1.36886855078598,0,1.36886855078598,1.31934088151505,0,1.48,2.77
735.9,0,4.4884,4.48840000000014,4.560546875,4.60270182291667,1.43912115495265,0,1.43912115495265,1.31934088151505,0,1.48,2.77
736,0,4.4884,4.48840000000014,4.560546875,4.60270182291667,1.44536008724431,0,1.44536008724431,1.31934088151505,0,1.48,2.77
736.1,0,4.4884,4.48840000000014,4.580078125,4.60270182291667,1.39749745703598,0,1.39749745703598,1.31934088151505,0,1.48,2.77
736.2,0,4.4884,4.48840000000014,4.5703125,4.60270182291667,1.42789654557765,0,1.42789654557765,1.31934088151505,0,1.48,2.77
736.3,0,4.4884,4.48840000000014,4.6142578125,4.60270182291667,1.31096164974431,0,1.31096164974431,1.31934088151505,0,1.48,2.77
736.4,0,4.4884,4.48840000000014,4.580078125,4.60270182291667,1.40392909766098,0,1.40392909766098,1.31934088151505,0,1.48,2.77
736.5,0,4.4884,4.48840000000013,4.5849609375,4.60270182291667,1.39375201432765,0,1.39375201432765,1.31934088151505,0,1.48,2.77
736.6,0,4.4884,4.48840000000013,4.560546875,4.60270182291667,1.46400461849431,0,1.46400461849431,1.31934088151505,0,1.48,2.77
736.7,0,4.4884,4.48840000000013,4.5654296875,4.60270182291667,1.45671816016098,0,1.45671816016098,1.31934088151505,0,1.48,2.77
736.8,0,4.4884,4.48840000000013,4.609375,4.60270182291667,1.34050592057765,0,1.34050592057765,1.31934088151505,0,1.48,2.77
736.9,0,4.4884,4.48840000000013,4.560546875,4.60270182291667,1.47477219661931,0,1.47477219661931,1.31934088151505,0,1.48,2.77
737,0,4.4884,4.48840000000013,4.5556640625,4.60270182291667,1.49453651953598,0,1.49453651953598,1.31934088151505,0,1.48,2.77
737.1,0,4.4884,4.48840000000013,4.55078125,4.60270182291667,1.51502349870265,0,1.51502349870265,1.31934088151505,0,1.48,2.77
737.2,0,4.4884,4.48840000000013,4.560546875,4.60270182291667,1.49565696224431,0,1.49565696224431,1.31934088151505,0,1.48,2.77
737.3,0,4.4884,4.48840000000012,4.609375,4.60270182291667,1.36664198828598,0,1.36664198828598,1.31934088151505,0,1.48,2.77
737.4,0,4.4884,4.48840000000012,4.580078125,4.60270182291667,1.44680670182765,0,1.44680670182765,1.31934088151505,0,1.48,2.77
737.5,0,4.4884,4.48840000000012,4.5703125,4.60270182291667,1.47720579036931,0,1.47720579036931,1.31934088151505,0,1.48,2.77
737.6,0,4.4884,4.48840000000012,4.58984375,4.60270182291667,1.42789784766098,0,1.42789784766098,1.31934088151505,0,1.48,2.77
737.7,0,4.4884,4.48840000000012,4.5703125,4.60270182291667,1.48390240495265,0,1.48390240495265,1.31934088151505,0,1.48,2.77
737.8,0,4.4884,4.48840000000012,4.55078125,4.60270182291667,1.54279758724431,0,1.54279758724431,1.31934088151505,0,1.48,2.77
737.9,0,4.4884,4.48840000000012,4.599609375,4.60270182291667,1.41522792578598,0,1.41522792578598,1.31934088151505,0,1.48,2.77
738,0,4.4884,4.48840000000012,4.55078125,4.60270182291667,1.55093951432765,0,1.55093951432765,1.31934088151505,0,1.48,2.77
738.1,0,4.4884,4.48840000000012,4.5751953125,4.60270182291667,1.49099680599431,0,1.49099680599431,1.31934088151505,0,1.48,2.77
738.2,0,4.4884,4.48840000000011,4.5458984375,4.60270182291667,1.57622011328598,0,1.57622011328598,1.31934088151505,0,1.48,2.77
738.3,0,4.4884,4.48840000000011,4.5849609375,4.60270182291667,1.47642388932765,0,1.47642388932765,1.31934088151505,0,1.48,2.77
738.4,0,4.4884,4.48840000000011,4.580078125,4.60270182291667,1.49257493099431,0,1.49257493099431,1.31934088151505,0,1.48,2.77
738.5,0,4.4884,4.48840000000011,4.5849609375,4.60270182291667,1.48239784766098,0,1.48239784766098,1.31934088151505,0,1.48,2.77
738.6,0,4.4884,4.48840000000011,4.5556640625,4.60270182291667,1.56617584245265,0,1.56617584245265,1.31934088151505,0,1.48,2.77
738.7,0,4.4884,4.48840000000011,4.5361328125,4.60270182291667,1.62723899349431,0,1.62723899349431,1.31934088151505,0,1.48,2.77
738.8,0,4.4884,4.48840000000011,4.5751953125,4.60270182291667,1.52888808203598,0,1.52888808203598,1.31934088151505,0,1.48,2.77
738.9,0,4.4884,4.48840000000011,4.5654296875,4.60270182291667,1.56000982682765,0,1.56000982682765,1.31934088151505,0,1.48,2.77
739,0,4.4884,4.48840000000011,4.580078125,4.60270182291667,1.52494993099431,0,1.52494993099431,1.31934088151505,0,1.48,2.77
739.1,0,4.4884,4.4884000000001,4.560546875,4.60270182291667,1.58239980078598,0,1.58239980078598,1.31934088151505,0,1.48,2.77
739.2,0,4.4884,4.4884000000001,4.560546875,4.60270182291667,1.58863873307765,0,1.58863873307765,1.31934088151505,0,1.48,2.77
739.3,0,4.4884,4.4884000000001,4.560546875,4.60270182291667,1.59487766536931,0,1.59487766536931,1.31934088151505,0,1.48,2.77
739.4,0,4.4884,4.4884000000001,4.5703125,4.60270182291667,1.57406581641098,0,1.57406581641098,1.31934088151505,0,1.48,2.77
739.5,0,4.4884,4.4884000000001,4.580078125,4.60270182291667,1.55180865495265,0,1.55180865495265,1.31934088151505,0,1.48,2.77
739.6,0,4.4884,4.4884000000001,4.5947265625,4.60270182291667,1.51458079036931,0,1.51458079036931,1.31934088151505,0,1.48,2.77
739.7,0,4.4884,4.4884000000001,4.55078125,4.60270182291667,1.63748964453598,0,1.63748964453598,1.31934088151505,0,1.48,2.77
739.8,0,4.4884,4.4884000000001,4.55078125,4.60270182291667,1.64517388932765,0,1.64517388932765,1.31934088151505,0,1.48,2.77
739.9,0,4.4884,4.4884000000001,4.560546875,4.60270182291667,1.62580735286931,0,1.62580735286931,1.31934088151505,0,1.48,2.77
740,0,4.4884,4.48840000000009,4.5849609375,4.60270182291667,1.56441933203598,0,1.56441933203598,1.31934088151505,0,1.48,2.77
740.1,0,4.4884,4.48840000000009,4.5947265625,4.60270182291667,1.53999420182765,0,1.53999420182765,1.31934088151505,0,1.48,2.77
740.2,0,4.4884,4.48840000000009,4.5556640625,4.60270182291667,1.64937766536931,0,1.64937766536931,1.31934088151505,0,1.48,2.77
740.3,0,4.4884,4.48840000000009,4.5751953125,4.60270182291667,1.60223769141098,0,1.60223769141098,1.31934088151505,0,1.48,2.77
740.4,0,4.4884,4.48840000000009,4.580078125,4.60270182291667,1.59278326432765,0,1.59278326432765,1.31934088151505,0,1.48,2.77
740.5,0,4.4884,4.48840000000009,4.560546875,4.60270182291667,1.65023313411931,0,1.65023313411931,1.31934088151505,0,1.48,2.77
740.6,0,4.4884,4.48840000000009,4.580078125,4.60270182291667,1.60237050391098,0,1.60237050391098,1.31934088151505,0,1.48,2.77
740.7,0,4.4884,4.48840000000009,4.619140625,4.60270182291667,1.49751568620265,0,1.49751568620265,1.31934088151505,0,1.48,2.77
740.8,0,4.4884,4.48840000000008,4.58984375,4.60270182291667,1.57623508724431,0,1.57623508724431,1.31934088151505,0,1.48,2.77
740.9,0,4.4884,4.48840000000008,4.5654296875,4.60270182291667,1.64576503516098,0,1.64576503516098,1.31934088151505,0,1.48,2.77
741,0,4.4884,4.48840000000008,4.580078125,4.60270182291667,1.61070513932765,0,1.61070513932765,1.31934088151505,0,1.48,2.77
741.1,0,4.4884,4.48840000000008,4.5947265625,4.60270182291667,1.57347727474431,0,1.57347727474431,1.31934088151505,0,1.48,2.77
741.2,0,4.4884,4.48840000000008,4.5947265625,4.60270182291667,1.57465761328598,0,1.57465761328598,1.31934088151505,0,1.48,2.77
741.3,0,4.4884,4.48840000000008,4.58984375,4.60270182291667,1.58936334245265,0,1.58936334245265,1.31934088151505,0,1.48,2.77
741.4,0,4.4884,4.48840000000008,4.5947265625,4.60270182291667,1.57774094661931,0,1.57774094661931,1.31934088151505,0,1.48,2.77
741.5,0,4.4884,4.48840000000008,4.5849609375,4.60270182291667,1.60597206641098,0,1.60597206641098,1.31934088151505,0,1.48,2.77
741.6,0,4.4884,4.48840000000008,4.5849609375,4.60270182291667,1.60859771745265,0,1.60859771745265,1.31934088151505,0,1.48,2.77
741.7,0,4.4884,4.48840000000008,4.609375,4.60270182291667,1.54359641536931,0,1.54359641536931,1.31934088151505,0,1.48,2.77
741.8,0,4.4884,4.48840000000008,4.6142578125,4.60270182291667,1.52908339453598,0,1.52908339453598,1.31934088151505,0,1.48,2.77
741.9,0,4.4884,4.48840000000008,4.6044921875,4.60270182291667,1.55442388932765,0,1.55442388932765,1.31934088151505,0,1.48,2.77
742,0,4.4884,4.48840000000008,4.580078125,4.60270182291667,1.62178586849431,0,1.62178586849431,1.31934088151505,0,1.48,2.77
742.1,0,4.4884,4.48840000000008,4.5703125,4.60270182291667,1.65218495703598,0,1.65218495703598,1.31934088151505,0,1.48,2.77
742.2,0,4.4884,4.48840000000008,4.5947265625,4.60270182291667,1.58935162370265,0,1.58935162370265,1.31934088151505,0,1.48,2.77
742.3,0,4.4884,4.48840000000008,4.6044921875,4.60270182291667,1.56348118099431,0,1.56348118099431,1.31934088151505,0,1.48,2.77
742.4,0,4.4884,4.48840000000008,4.58984375,4.60270182291667,1.60379237891098,0,1.60379237891098,1.31934088151505,0,1.48,2.77
742.5,0,4.4884,4.48840000000008,4.6044921875,4.60270182291667,1.56511920182765,0,1.56511920182765,1.31934088151505,0,1.48,2.77
742.6,0,4.4884,4.48840000000007,4.62890625,4.60270182291667,1.49722727474431,0,1.49722727474431,1.31934088151505,0,1.48,2.77
742.7,0,4.4884,4.48840000000007,4.5849609375,4.60270182291667,1.61507753516098,0,1.61507753516098,1.31934088151505,0,1.48,2.77
742.8,0,4.4884,4.48840000000007,4.6142578125,4.60270182291667,1.53655084245265,0,1.53655084245265,1.31934088151505,0,1.48,2.77
742.9,0,4.4884,4.48840000000007,4.638671875,4.60270182291667,1.46721360286931,0,1.46721360286931,1.31934088151505,0,1.48,2.77
743,0,4.4884,4.48840000000007,4.599609375,4.60270182291667,1.57009316016098,0,1.57009316016098,1.31934088151505,0,1.48,2.77
743.1,0,4.4884,4.48840000000007,4.599609375,4.60270182291667,1.57055084245265,0,1.57055084245265,1.31934088151505,0,1.48,2.77
743.2,0,4.4884,4.48840000000007,4.62890625,4.60270182291667,1.48985618099431,0,1.48985618099431,1.31934088151505,0,1.48,2.77
743.3,0,4.4884,4.48840000000007,4.58984375,4.60270182291667,1.59418105078598,0,1.59418105078598,1.31934088151505,0,1.48,2.77
743.4,0,4.4884,4.48840000000007,4.6337890625,4.60270182291667,1.47435552995265,0,1.47435552995265,1.31934088151505,0,1.48,2.77
743.5,0,4.4884,4.48840000000007,4.5947265625,4.60270182291667,1.57795774349431,0,1.57795774349431,1.31934088151505,0,1.48,2.77
743.6,0,4.4884,4.48840000000007,4.5947265625,4.60270182291667,1.57913808203598,0,1.57913808203598,1.31934088151505,0,1.48,2.77
743.7,0,4.4884,4.48840000000007,4.5947265625,4.60270182291667,1.58031842057765,0,1.58031842057765,1.31934088151505,0,1.48,2.77
743.8,0,4.4884,4.48840000000007,4.599609375,4.60270182291667,1.56797336849431,0,1.56797336849431,1.31934088151505,0,1.48,2.77
743.9,0,4.4884,4.48840000000007,4.6142578125,4.60270182291667,1.52785487891098,0,1.52785487891098,1.31934088151505,0,1.48,2.77
744,0,4.4884,4.48840000000007,4.6533203125,4.60270182291667,1.41794146745265,0,1.41794146745265,1.31934088151505,0,1.48,2.77
744.1,0,4.4884,4.48840000000007,4.609375,4.60270182291667,1.53217844661931,0,1.53217844661931,1.31934088151505,0,1.48,2.77
744.2,0,4.4884,4.48840000000007,4.6337890625,4.60270182291667,1.46356386328598,0,1.46356386328598,1.31934088151505,0,1.48,2.77
744.3,0,4.4884,4.48840000000007,4.6044921875,4.60270182291667,1.54011529557765,0,1.54011529557765,1.31934088151505,0,1.48,2.77
744.4,0,4.4884,4.48840000000006,4.619140625,4.60270182291667,1.49927414974431,0,1.49927414974431,1.31934088151505,0,1.48,2.77
744.5,0,4.4884,4.48840000000006,4.66796875,4.60270182291667,1.36158730078598,0,1.36158730078598,1.31934088151505,0,1.48,2.77
744.6,0,4.4884,4.48840000000006,4.62890625,4.60270182291667,1.46013092057765,0,1.46013092057765,1.31934088151505,0,1.48,2.77
744.7,0,4.4884,4.48840000000006,4.6142578125,4.60270182291667,1.49682883724432,0,1.49682883724432,1.31934088151505,0,1.48,2.77
744.8,0,4.4884,4.48840000000006,4.62890625,4.60270182291667,1.45454237891098,0,1.45454237891098,1.31934088151505,0,1.48,2.77
744.9,0,4.4884,4.48840000000006,4.6337890625,4.60270182291667,1.43713873307765,0,1.43713873307765,1.31934088151505,0,1.48,2.77
745,0,4.4884,4.48840000000006,4.6533203125,4.60270182291667,1.37843625911932,0,1.37843625911932,1.31934088151505,0,1.48,2.77
745.1,0,4.4884,4.48840000000006,4.5947265625,4.60270182291667,1.53324941016098,0,1.53324941016098,1.31934088151505,0,1.48,2.77
745.2,0,4.4884,4.48840000000006,4.6044921875,4.60270182291667,1.50737896745265,0,1.50737896745265,1.31934088151505,0,1.48,2.77
745.3,0,4.4884,4.48840000000006,4.58984375,4.60270182291667,1.54769016536932,0,1.54769016536932,1.31934088151505,0,1.48,2.77
745.4,0,4.4884,4.48840000000006,4.6142578125,4.60270182291667,1.48196620703598,0,1.48196620703598,1.31934088151505,0,1.48,2.77
745.5,0,4.4884,4.48840000000006,4.6240234375,4.60270182291667,1.45320513932765,0,1.45320513932765,1.31934088151505,0,1.48,2.77
745.6,0,4.4884,4.48840000000006,4.6533203125,4.60270182291667,1.36889719661932,0,1.36889719661932,1.31934088151505,0,1.48,2.77
745.7,0,4.4884,4.48840000000006,4.6044921875,4.60270182291667,1.49665956641098,0,1.49665956641098,1.31934088151505,0,1.48,2.77
745.8,0,4.4884,4.48840000000006,4.5849609375,4.60270182291667,1.55049615495265,0,1.55049615495265,1.31934088151505,0,1.48,2.77
745.9,0,4.4884,4.48840000000006,4.6044921875,4.60270182291667,1.49902024349432,0,1.49902024349432,1.31934088151505,0,1.48,2.77
746,0,4.4884,4.48840000000006,4.6435546875,4.60270182291667,1.39055214453598,0,1.39055214453598,1.31934088151505,0,1.48,2.77
746.1,0,4.4884,4.48840000000005,4.6337890625,4.60270182291667,1.41155670182765,0,1.41155670182765,1.31934088151505,0,1.48,2.77
746.2,0,4.4884,4.48840000000005,4.6142578125,4.60270182291667,1.46105735286932,0,1.46105735286932,1.31934088151505,0,1.48,2.77
746.3,0,4.4884,4.48840000000005,4.6240234375,4.60270182291667,1.43229628516098,0,1.43229628516098,1.31934088151505,0,1.48,2.77
746.4,0,4.4884,4.48840000000005,4.609375,4.60270182291667,1.46971685807765,0,1.46971685807765,1.31934088151505,0,1.48,2.77
746.5,0,4.4884,4.48840000000005,4.619140625,4.60270182291667,1.44167844661932,0,1.44167844661932,1.31934088151505,0,1.48,2.77
746.6,0,4.4884,4.48840000000005,4.6240234375,4.60270182291667,1.42572011328598,0,1.42572011328598,1.31934088151505,0,1.48,2.77
746.7,0,4.4884,4.48840000000005,4.6142578125,4.60270182291667,1.44961529557765,0,1.44961529557765,1.31934088151505,0,1.48,2.77
746.8,0,4.4884,4.48840000000005,4.6044921875,4.60270182291667,1.47495579036932,0,1.47495579036932,1.31934088151505,0,1.48,2.77
746.9,0,4.4884,4.48840000000005,4.5947265625,4.60270182291667,1.50174159766098,0,1.50174159766098,1.31934088151505,0,1.48,2.77
747,0,4.4884,4.48840000000005,4.609375,4.60270182291667,1.46234576432765,0,1.46234576432765,1.31934088151505,0,1.48,2.77
747.1,0,4.4884,4.48840000000005,4.62890625,4.60270182291667,1.40725657161932,0,1.40725657161932,1.31934088151505,0,1.48,2.77
747.2,0,4.4884,4.48840000000005,4.6484375,4.60270182291667,1.34927675391098,0,1.34927675391098,1.31934088151505,0,1.48,2.77
747.3,0,4.4884,4.48840000000005,4.5947265625,4.60270182291667,1.49128717057765,0,1.49128717057765,1.31934088151505,0,1.48,2.77
747.4,0,4.4884,4.48840000000005,4.58984375,4.60270182291667,1.50599289974432,0,1.50599289974432,1.31934088151505,0,1.48,2.77
747.5,0,4.4884,4.48840000000005,4.599609375,4.60270182291667,1.48084511328598,0,1.48084511328598,1.31934088151505,0,1.48,2.77
747.6,0,4.4884,4.48840000000005,4.5751953125,4.60270182291667,1.54892974870265,0,1.54892974870265,1.31934088151505,0,1.48,2.77
747.7,0,4.4884,4.48840000000005,4.6044921875,4.60270182291667,1.47184836849432,0,1.47184836849432,1.31934088151505,0,1.48,2.77
747.8,0,4.4884,4.48840000000005,4.619140625,4.60270182291667,1.43100722266098,0,1.43100722266098,1.31934088151505,0,1.48,2.77
747.9,0,4.4884,4.48840000000004,4.5751953125,4.60270182291667,1.55030279557765,0,1.55030279557765,1.31934088151505,0,1.48,2.77
748,0,4.4884,4.48840000000004,4.609375,4.60270182291667,1.45969602474432,0,1.45969602474432,1.31934088151505,0,1.48,2.77
748.1,0,4.4884,4.48840000000004,4.599609375,4.60270182291667,1.48575917578598,0,1.48575917578598,1.31934088151505,0,1.48,2.77
748.2,0,4.4884,4.48840000000004,4.6044921875,4.60270182291667,1.47269146745265,0,1.47269146745265,1.31934088151505,0,1.48,2.77
748.3,0,4.4884,4.48840000000004,4.5947265625,4.60270182291667,1.49947727474432,0,1.49947727474432,1.31934088151505,0,1.48,2.77
748.4,0,4.4884,4.48840000000004,4.580078125,4.60270182291667,1.54123378516098,0,1.54123378516098,1.31934088151505,0,1.48,2.77
748.5,0,4.4884,4.48840000000004,4.619140625,4.60270182291667,1.43637896745265,0,1.43637896745265,1.31934088151505,0,1.48,2.77
748.6,0,4.4884,4.48840000000004,4.6142578125,4.60270182291667,1.44747141536932,0,1.44747141536932,1.31934088151505,0,1.48,2.77
748.7,0,4.4884,4.48840000000004,4.609375,4.60270182291667,1.45928651953598,0,1.45928651953598,1.31934088151505,0,1.48,2.77
748.8,0,4.4884,4.48840000000004,4.6728515625,4.60270182291667,1.28246881120265,0,1.28246881120265,1.31934088151505,0,1.48,2.77
748.9,0,4.4884,4.48840000000004,4.6044921875,4.60270182291667,1.46144211849432,0,1.46144211849432,1.31934088151505,0,1.48,2.77
749,0,4.4884,4.48840000000004,4.6044921875,4.60270182291667,1.46117714453598,0,1.46117714453598,1.31934088151505,0,1.48,2.77
749.1,0,4.4884,4.48840000000004,4.5751953125,4.60270182291667,1.54206451432765,0,1.54206451432765,1.31934088151505,0,1.48,2.77
749.2,0,4.4884,4.48840000000004,4.619140625,4.60270182291667,1.42440696224432,0,1.42440696224432,1.31934088151505,0,1.48,2.77
749.3,0,4.4884,4.48840000000004,4.609375,4.60270182291667,1.44902480078598,0,1.44902480078598,1.31934088151505,0,1.48,2.77
749.4,0,4.4884,4.48840000000004,4.62890625,4.60270182291667,1.39393560807765,0,1.39393560807765,1.31934088151505,0,1.48,2.77
749.5,0,4.4884,4.48840000000004,4.5947265625,4.60270182291667,1.48473508724432,0,1.48473508724432,1.31934088151505,0,1.48,2.77
749.6,0,4.4884,4.48840000000004,4.580078125,4.60270182291667,1.52649159766098,0,1.52649159766098,1.31934088151505,0,1.48,2.77
749.7,0,4.4884,4.48840000000003,4.5947265625,4.60270182291667,1.48926373307765,0,1.48926373307765,1.31934088151505,0,1.48,2.77
749.8,0,4.4884,4.48840000000003,4.580078125,4.60270182291667,1.53102024349432,0,1.53102024349432,1.31934088151505,0,1.48,2.77
749.9,0,4.4884,4.48840000000003,4.6240234375,4.60270182291667,1.41264003516098,0,1.41264003516098,1.31934088151505,0,1.48,2.77
750,0,4.4884,4.48840000000003,4.62890625,4.60270182291667,1.39595904557765,0,1.39595904557765,1.31934088151505,0,1.48,2.77
750.1,0,4.4884,4.48840000000003,4.5947265625,4.60270182291667,1.48675852474432,0,1.48675852474432,1.31934088151505,0,1.48,2.77
750.2,0,4.4884,4.48840000000003,4.580078125,4.60270182291667,1.52851503516098,0,1.52851503516098,1.31934088151505,0,1.48,2.77
750.3,0,4.4884,4.48840000000003,4.5654296875,4.60270182291667,1.57243951432765,0,1.57243951432765,1.31934088151505,0,1.48,2.77
750.4,0,4.4884,4.48840000000003,4.5703125,4.60270182291667,1.56443039974432,0,1.56443039974432,1.31934088151505,0,1.48,2.77
750.5,0,4.4884,4.48840000000003,4.6435546875,4.60270182291667,1.36634316016098,0,1.36634316016098,1.31934088151505,0,1.48,2.77
750.6,0,4.4884,4.48840000000003,4.580078125,4.60270182291667,1.53612701432765,0,1.53612701432765,1.31934088151505,0,1.48,2.77
750.7,0,4.4884,4.48840000000003,4.5947265625,4.60270182291667,1.49889914974432,0,1.49889914974432,1.31934088151505,0,1.48,2.77
750.8,0,4.4884,4.48840000000003,4.6044921875,4.60270182291667,1.47302870703598,0,1.47302870703598,1.31934088151505,0,1.48,2.77
750.9,0,4.4884,4.48840000000003,4.6044921875,4.60270182291667,1.47276373307765,0,1.47276373307765,1.31934088151505,0,1.48,2.77
751,0,4.4884,4.48840000000003,4.6044921875,4.60270182291667,1.47249875911932,0,1.47249875911932,1.31934088151505,0,1.48,2.77
751.1,0,4.4884,4.48840000000003,4.619140625,4.60270182291667,1.43165761328598,0,1.43165761328598,1.31934088151505,0,1.48,2.77
751.2,0,4.4884,4.48840000000003,4.58984375,4.60270182291667,1.51037701432765,0,1.51037701432765,1.31934088151505,0,1.48,2.77
751.3,0,4.4884,4.48840000000003,4.5703125,4.60270182291667,1.56638157161932,0,1.56638157161932,1.31934088151505,0,1.48,2.77
751.4,0,4.4884,4.48840000000003,4.609375,4.60270182291667,1.46297206641098,0,1.46297206641098,1.31934088151505,0,1.48,2.77
751.5,0,4.4884,4.48840000000002,4.599609375,4.60270182291667,1.48903521745265,0,1.48903521745265,1.31934088151505,0,1.48,2.77
751.6,0,4.4884,4.48840000000002,4.6337890625,4.60270182291667,1.39481516536932,0,1.39481516536932,1.31934088151505,0,1.48,2.77
751.7,0,4.4884,4.48840000000002,4.609375,4.60270182291667,1.45784120703598,0,1.45784120703598,1.31934088151505,0,1.48,2.77
751.8,0,4.4884,4.48840000000002,4.609375,4.60270182291667,1.45685357682765,0,1.45685357682765,1.31934088151505,0,1.48,2.77
751.9,0,4.4884,4.48840000000002,4.6240234375,4.60270182291667,1.41528977474432,0,1.41528977474432,1.31934088151505,0,1.48,2.77
752,0,4.4884,4.48840000000002,4.619140625,4.60270182291667,1.42565956641098,0,1.42565956641098,1.31934088151505,0,1.48,2.77
752.1,0,4.4884,4.48840000000002,4.599609375,4.60270182291667,1.47732818620265,0,1.47732818620265,1.31934088151505,0,1.48,2.77
752.2,0,4.4884,4.48840000000002,4.619140625,4.60270182291667,1.42368430599432,0,1.42368430599432,1.31934088151505,0,1.48,2.77
752.3,0,4.4884,4.48840000000002,4.580078125,4.60270182291667,1.52945448828598,0,1.52945448828598,1.31934088151505,0,1.48,2.77
752.4,0,4.4884,4.48840000000002,4.609375,4.60270182291667,1.45165045182765,0,1.45165045182765,1.31934088151505,0,1.48,2.77
752.5,0,4.4884,4.48840000000002,4.5947265625,4.60270182291667,1.49123899349432,0,1.49123899349432,1.31934088151505,0,1.48,2.77
752.6,0,4.4884,4.48840000000002,4.580078125,4.60270182291667,1.53299550391098,0,1.53299550391098,1.31934088151505,0,1.48,2.77
752.7,0,4.4884,4.48840000000002,4.609375,4.60270182291667,1.45519146745265,0,1.45519146745265,1.31934088151505,0,1.48,2.77
752.8,0,4.4884,4.48840000000002,4.6240234375,4.60270182291667,1.41362766536932,0,1.41362766536932,1.31934088151505,0,1.48,2.77
752.9,0,4.4884,4.48840000000002,4.6044921875,4.60270182291667,1.46457362891098,0,1.46457362891098,1.31934088151505,0,1.48,2.77
753,0,4.4884,4.48840000000002,4.599609375,4.60270182291667,1.47783404557765,0,1.47783404557765,1.31934088151505,0,1.48,2.77
753.1,0,4.4884,4.48840000000002,4.5947265625,4.60270182291667,1.49181711849432,0,1.49181711849432,1.31934088151505,0,1.48,2.77
753.2,0,4.4884,4.48840000000002,4.609375,4.60270182291667,1.45242128516098,0,1.45242128516098,1.31934088151505,0,1.48,2.77
753.3,0,4.4884,4.48840000000002,4.6337890625,4.60270182291667,1.38380670182765,0,1.38380670182765,1.31934088151505,0,1.48,2.77
753.4,0,4.4884,4.48840000000002,4.580078125,4.60270182291667,1.52798508724432,0,1.52798508724432,1.31934088151505,0,1.48,2.77
753.5,0,4.4884,4.48840000000002,4.580078125,4.60270182291667,1.53133339453598,0,1.53133339453598,1.31934088151505,0,1.48,2.77
753.6,0,4.4884,4.48840000000002,4.6044921875,4.60270182291667,1.46705474870265,0,1.46705474870265,1.31934088151505,0,1.48,2.77
753.7,0,4.4884,4.48840000000002,4.58984375,4.60270182291667,1.50736594661932,0,1.50736594661932,1.31934088151505,0,1.48,2.77
753.8,0,4.4884,4.48840000000002,4.6142578125,4.60270182291667,1.44164198828598,0,1.44164198828598,1.31934088151505,0,1.48,2.77
753.9,0,4.4884,4.48840000000002,4.609375,4.60270182291667,1.45345709245265,0,1.45345709245265,1.31934088151505,0,1.48,2.77
754,0,4.4884,4.48840000000002,4.5947265625,4.60270182291667,1.49304563411932,0,1.49304563411932,1.31934088151505,0,1.48,2.77
754.1,0,4.4884,4.48840000000002,4.5703125,4.60270182291667,1.56185292578599,0,1.56185292578599,1.31934088151505,0,1.48,2.77
754.2,0,4.4884,4.48840000000002,4.5849609375,4.60270182291667,1.52607037370265,0,1.52607037370265,1.31934088151505,0,1.48,2.77
754.3,0,4.4884,4.48840000000002,4.619140625,4.60270182291667,1.43401829036932,0,1.43401829036932,1.31934088151505,0,1.48,2.77
754.4,0,4.4884,4.48840000000002,4.599609375,4.60270182291667,1.48568691016099,0,1.48568691016099,1.31934088151505,0,1.48,2.77
754.5,0,4.4884,4.48840000000002,4.599609375,4.60270182291667,1.48614459245265,0,1.48614459245265,1.31934088151505,0,1.48,2.77
754.6,0,4.4884,4.48840000000002,4.5751953125,4.60270182291667,1.55422922786932,0,1.55422922786932,1.31934088151505,0,1.48,2.77
754.7,0,4.4884,4.48840000000002,4.5654296875,4.60270182291667,1.58535097266099,0,1.58535097266099,1.31934088151505,0,1.48,2.77
754.8,0,4.4884,4.48840000000002,4.5751953125,4.60270182291667,1.56381646745265,0,1.56381646745265,1.31934088151505,0,1.48,2.77
754.9,0,4.4884,4.48840000000002,4.599609375,4.60270182291667,1.50026047786932,0,1.50026047786932,1.31934088151505,0,1.48,2.77
755,0,4.4884,4.48840000000002,4.5947265625,4.60270182291667,1.51424355078599,0,1.51424355078599,1.31934088151505,0,1.48,2.77
755.1,0,4.4884,4.48840000000002,4.5654296875,4.60270182291667,1.59657623307765,0,1.59657623307765,1.31934088151505,0,1.48,2.77
755.2,0,4.4884,4.48840000000002,4.5751953125,4.60270182291667,1.57504172786932,0,1.57504172786932,1.31934088151505,0,1.48,2.77
