time,spir_n,snimac1_n,snimac1_s_ls,snimac1_s_fmin
468.7,0,-0.00194397279186701,2.71640378854457e-16,5.68762786280821e-08
468.8,0,-0.011723489100454,2.67540620114724e-16,5.64886111617244e-08
468.9,0,-0.0052269637423743,2.63502737381036e-16,5.61035860283057e-08
469,0,0.0110351866157054,2.59525796783776e-16,5.57211852177429e-08
469.1,0,-0.0215307880262149,2.55608878547844e-16,5.53413908427088e-08
469.2,0,-0.0166618668348019,2.51751076779936e-16,5.49641851377963e-08
469.3,0,0.00285549185661112,2.47951499259031e-16,5.45895504586866e-08
469.4,0,-0.0118068369519759,2.44209267230037e-16,5.42174692813242e-08
469.5,0,-0.0199587490938962,2.40523515200562e-16,5.38479242010973e-08
469.6,0,-0.00857941123581648,2.36893390740741e-16,5.34808979320236e-08
469.7,0,-0.00371049004440345,2.33318054286087e-16,5.31163733059415e-08
469.8,0,0.00115843114700957,2.29796678943324e-16,5.27543332717072e-08
469.9,0,-0.000483064328244076,2.26328450299142e-16,5.23947608943974e-08
470,0,0.0108962735298356,2.22912566231843e-16,5.20376393545166e-08
470.1,0,-0.0119040761120847,2.19548236725827e-16,5.16829519472107e-08
470.2,0,-0.0135455715873383,2.16234683688884e-16,5.13306820814855e-08
470.3,0,-0.0216974837292587,2.12971140772233e-16,5.09808132794306e-08
470.4,0,-0.0038077292045123,2.09756853193288e-16,5.06333291754489e-08
470.5,0,-0.00870443301309927,2.06591077561091e-16,5.02882135154905e-08
470.6,0,-0.0168563451550196,2.03473081704386e-16,4.99454501562932e-08
470.7,0,0.0156818468697268,2.00402144502282e-16,4.96050230646264e-08
470.8,0,0.00590233056113979,1.97377555717473e-16,4.9266916316542e-08
470.9,0,0.0140264600858861,1.9439861583198e-16,4.89311140966291e-08
471,0,0.0026193396106328,1.91464635885368e-16,4.85976006972743e-08
471.1,0,-0.000649760031287509,1.88574937315402e-16,4.82663605179269e-08
471.2,0,0.00584676532679218,1.85728851801114e-16,4.79373780643693e-08
471.3,0,0.0139708948515385,1.82925721108235e-16,4.7610637947992e-08
471.4,0,-0.0104570589570484,1.80164896936961e-16,4.7286124885074e-08
471.5,0,-0.0153537627656354,1.77445740772015e-16,4.69638236960679e-08
471.6,0,-0.0137400499075557,1.74767623734974e-16,4.66437193048897e-08
471.7,0,0.00577730878385729,1.72129926438823e-16,4.63257967382135e-08
471.8,0,-0.00725741585806302,1.69532038844706e-16,4.60100411247716e-08
471.9,0,0.00900473450001667,1.66973360120838e-16,4.56964376946581e-08
472,0,-0.000774781808570305,1.64453298503545e-16,4.53849717786388e-08
472.1,0,0.000838931049509384,1.61971271160405e-16,4.50756288074646e-08
472.2,0,-0.0121957935924109,1.59526704055449e-16,4.476839431119e-08
472.3,0,-0.0203477057343312,1.57119031816401e-16,4.44632539184964e-08
472.4,0,-0.00408555537625155,1.54747697603925e-16,4.41601933560198e-08
472.5,0,0.00241096998182814,1.52412152982832e-16,4.3859198447683e-08
472.6,0,-0.0089961504934255,1.50111857795246e-16,4.35602551140328e-08
472.7,0,0.0170316248646542,1.47846280035677e-16,4.32633493715812e-08
